Name,Country,Date,Content
Stephan S,"Auckland Central, New Zealand",Dec 2018 • Family,"Visited here x2 during our stay, sun loungers readily available and the accompanying service cannot be faulted, you run a bit of a gauntlet as you arrive ( multiple vendors asking you to stay on “their “ loungers” when walking was disappointing to see the amount of plastic still even though there has been a push to reduce usage of plastic bags."
Barry M,Siem Reap,Jan 2019 • Friends,"We’re here for a week and wishing we’d researched more thoroughly before booking a villaThe beach is a tip. It’s strewn with litter, especially plastic. Some hotels make a half hearted effort to clean up the patch outside their property but it’s token. We took some pics outside the Oberoi, Legian, Ku de Ta. Judge for yourself Worse from a health point of view is the stinking effluent that drains across the beach in several places. A beach stroll means having to walk or wade through untreated sewage.And people actually swim and lay down among this sh:t. Yuk. "
Rian L,15 contributions,Jan 2019,We spent the day at the beach and what a nice place not to crowded and very pleasant. Water was very enjoyable and will definitely go there again.
CiaraG,"Cairns, Australia",Dec 2018 • Couples,"Seminyak Beach is a good place to see the sunset, but cannot particularly recommend it for tourists during the day. The beach is full of piles of rubbish, & there is (as pictured below) rubbish in the ocean & washing up on the foreshore. Definitely wouldn't recommend for swimming, or water activities of any kind! If you're looking for swimming beach, head down to Nusa Dua 🏖️ It can be nice to walk along the beach (if you're that kind of person), & there was a swing set up down there during our visit (Dec 18) for tourists to take pictures with. There are a good number of beach bars around with pools, however these get unbelievably busy & we couldn't even find a place to be served. Overall, a good place to see the sunset, but I'd give the typical beach activities a miss! 🌇"
Bhavicp,"Fiumicino, Italy",Jan 2019 • Couples,"Decently clean beach and quite big. Sand is very very soft (black sand)Lots of bars and restaurants on the beach with pretty good prices for drinks and food.  Around 100k for a cocktail and 80k for chicken Nachos- sitting on the beach on bean bags and live music at night. Didn't seem to be any bugs either, even at 9pm. Must go here for a lovely sunset experience  "
wendy c,barcelona,Dec 2018 • Family,"We stayed in Seminyak for 2 weeks during Christmas and New Year. We’ve been coming to Bali for 24 years but always staying in Bali Hyatt in Sanur then to Grand Hyatt in Nusa Dua. This time though, we decided to rent a villa in Seminyak, 5 minutes walk from Ku De Ta.On our first day, I ran on the beach. It was DISGUSTING! I saw dogs pooing on the beach, pile  of rubbish so high I thought from afar that  they are piling it for new year’s bonfire until I got close to it and it was a pile of rubbish. I ran for 5 km and it was just horrifying.  I’ve never seen this part of Bali and I feel so sad that such beach condition exists.Also the pack of dogs that are present along the beach can be very intimidating and very aggressive. Parents especially with small children, Beware!"
haqsta,"Sydney, Australia",Jan 2019 • Family,"Please see review of Double Six Beach where essentially say beach is wide and great for walking yet feels a bit dirty with the occasional whiff of sewage. That said (!) it is a very nice walk past all the beach bars at sunset from Double Six right up to La Lucciola The W, Alila and all the great Beach bars around that part. Quite a social walking vibe at sunset"
Teo,Petaling Jaya,Jan 2019 • Friends,Be sure to come here when you are in Seminyak. It is just within walking distance or you can ride a bike to here. The sunset is picturesque. 
wayne j,"Perth, Australia",Jan 2019 • Family,Last time we were in Seminyak was in 2008 and what a difference ten years make! Could not believe the amount of rubbish on the beach and also what was coming in on the tide! Go for a surf or swim here? No way! Stop consuming people and take care of your rubbish!
Luciana M,"Sao Paulo, SP",Jan 2019 • Couples,"I was very disapointed! It was the First place I visited in Bali, the beach is dirty, there is garbage everywhere. The beach is not beautiful, I stayed 4 nights in Seminyak, I wouldnt stay there again, I would go to Canggu or Uluwatu in instead"
Freedom820908,"Sun Valley, South Africa",Jan 2019 • Couples,Good service and good food. nice selection on the menu with a modern twist.Very popular and nice location.
Vincent L,"Siem Reap, Cambodia",Dec 2018 • Friends,"They  do spend a lot of time and money cleaning up  the plastic,driftwood  and other  debris every low tide. Seeing  all the debris debris every morning I can't imagine it being very inviting for swimmers. Fortunately the resorts along the beach have pools."
Jazy1,"London, UK",Dec 2018 • Solo,"I found the beach unclean.  I’m use to white sands the whole nine yards.  I can’t compare it to the Caribbean of course. I do think there needs to be more effort to maintain it.  Definitely the most expensive beach I have been to just to hire a beach chair, more so than Jamaica negril believe it or not. Roughly £12 for less than 4 hours. Ludicrous."
Daisy C,"Penryn, UK",Jan 2019,A nice beach for a walk or to watch the sunset. Plenty of sun beds to rent and beach clubs to visit. 
E R N,42 contributions,Jan 2019 • Family,"Beach is nice - Less popular than Kuta Beach, but same great waves. - if you like to run, there is a good path that has no stop lights. Easily do a 10km loop. "
Chris H,"Barnsley, UK",Jan 2019 • Couples,"If the problem of plastics in the sea is not on your radar, come to this beach! The beach looks great, wide with golden sand, but loads of plastic being washed in. This isn't Bali's problem, it is everybodies. Such a shame."
Deanne D,"Wellington, New Zealand",Jan 2019 • Couples,Nice beach. Be careful where you walk though as there is a large amount of plastic getting washed up onto the beach. This is very sad as apart from that it is very pretty. You can walk along the beach for a long way. There are touts selling all sorts of things on the beach too. Be sure to swim between the flags as there are dangerous bits.
"Theo Botha-chef,restauranteur,hotelier",301 contributions,Jan 2019 • Family,"Nice beach to learn how to surf.Its a natural black sand or volcanic sand beach.Problem is,there is just so much rubbish all over the beach.It really spoils the feel and natural beauty of the shoreline .You can rent a surfboard for 50k for 1 hour .more expensive than eco beach where you can get it for 2 hours.Rent sun-beds  for 100k an hour.Loads of bars on the beach to have a cocktail or beer.Kids loved it there.The local ladies sell their chicken skewers on the street.you have to try them.delicious!"
drolands245,"Portsmouth, United Kingdom",Jan 2019 • Family,What a dirty beach not impressed at all .bars on the front seem ok but the beach is dirty and loads of rubbish  .hardly the bali i imagined
Jhont1,57 contributions,Jan 2019,"Don’t go there - the beach and the water is so dirty . But it seems no one cares. The sand is so heavy polluted with debris , it’s disgusting. "
grey_hare63,"Singapore, Singapore",Dec 2018 • Couples,"I've been to Seminyak beach over the past few years and it has always been reasonably clean. But in my latest trip it was in a horrific condition with plastic and rubbish strewn across the entire beach for as far as I could see.  We went into the water and were surrounded by thousands of pieces of plastic wrappers and other rubbish!  It was brushing against our arms, legs and body! I wonder if this is a seasonal problem or permanent problem?  If the latter, then this will be the end of Seminyak beach as we know it... a very sad state of affairs."
Vicki W,"Hamilton, New Zealand",Dec 2018 • Couples,We went their yesterday and the thing thst hit me straight away was the rubbish. It is disgusting. I was horrified. How can a beach like this be so iconic. I walked Into the water to my ankles and got hit with rubbish and walked straight out again. I am not interested in swimming with a heap of trash.We were at the far end and I thought may be it gets better further down. Nope it gets way worse. There are literally piles (like 20 feet high) of rubbish on the beach. Not just one pile but several. Are they relying on people being too drunk to notice that this beach is a rubbish dump.This is disgraceful. There were a few tourist (me being one of them) cleaning up the rubbish on the beach. That is not my idea of a day at the beach. Get your act together Bali if you want tourists to continue coming. 
Mintra,"Las Vegas, NV",Dec 2018 • Couples,"This beach is disgustingly dirty. I stayed in seminyak for 5 days (first time in Bali) just walking distance to the beach and was extremely disappointed. It’s a combination of people littering as well as the sewage or river water getting dumped right onto this beach. Had to walk on the sand with shoes on and when I decided to put my feet in the water I was splashed with trash and rocks. Pick a different beach to go to like Ulu Watu, much cleaner. "
Pepperpot,"San Cayetano, Spain",Dec 2018 • Couples,Beach is not nice it’s full of rubbish that they try to clean every day by hand and one digger. The waves are massive only fit for surfing. Going in the ea your legs get wrapped up in plastic bags and othe washed up rubbish
Vijay singh R,"Chandigarh, India",Dec 2018 • Couples,"crowd is limited as compared to kuta beach, drinks are nice, clean beaches, superb view at sunset..."
Martin W,"Gravesend, UK",Nov 2018 • Solo,"A really nice beach which they work hard at keeping clean. After an overnight storm lots of waste was washed up on the beach, which was cleaned up by the hotels and bars.From 4pm bean bags and sound systems come out so you can relax and watch the sunset. "
Cynthia A,"Singapore, Singapore",Dec 2018 • Family,"Exactly, just another beach. There were pieces of rubbish along shoreline but this is a common sight of marine debris nowadays. The beach benches are rented for rp75000 per bench per hour. "
Elin N,"Oslo, Norway",Nov 2018 • Friends,"The beach itself is sandy, fine and miles long. Not very suitable for swimming. Perfect for new surfers and bodyboards.A sunset beach - late afternoon restaurants and bars along the shore, makes the beach into a bar-street.Be aware of the tide ! Some places plastic and other garbage can drift in to the beach, due to current, wind and tide. Please bring a bag to help Seminyak a clean beach. Some of the sunbed owners often help to clean themselves 👍 Possible to snorkle some places very close to shore. In all a superb beach, even if it is difficult to swim there.  "
Dom N,25 contributions,Dec 2018 • Couples,Nice beach with ample facility by the beachside.Good subset view. Specifically give a try to la cuciolla and Kuta de Kuta .
Linda G,"Hornchurch, UK",Nov 2018 • Family,Our hotel was opposite the beach so literally left the complex onto the beach which is a lovely beach both day and night. Many bars have live bands in the evening so great to sit and relax of an evening after spending a day doing nothing 
stillMeatSM-coffee lover,"Jakarta, Indonesia",Oct 2018 • Family,"spend time here with my wife once, and found out that the beach is nice, we had dinner here but unfortunately the price is quite high for ous."
jody262016,"Port Macquarie, Australia",Nov 2018 • Couples,"At this end of  the beach it was great, take a towel or hire a day bed. Cold drinks available from numerous esky set ups and sellers are there if you need sarongs etc go and watch the sunset it is amazing"
Tim O,"Spokane, WA",Nov 2018 • Couples,"Seminyak is nice, but it is equally as busy.I am glad we stayed in this part of town as it seemed like a great bargain, but when we come back, we may go someplace more quiet and relaxing like Sanur."
SeanIFN,"Singapore, Singapore",Nov 2018 • Couples,Good location for people who likes nature and would like a romantic walk with their significant half. Also great place for a swim and surfing although there are better beaches for this purpose.
Gwendoll,"Pitt Meadows, Canada",Oct 2018 • Couples,"My first impression of Seminyak beach was simply: ""wow"".We went on a day that would be classified as an overcast but yet the beach was filled with people. Luckily the beach stretched on for miles on either side so there was plenty of room for everyone. I did not rent a lounger as I only planned on staying for a couple of hours but upon talking to the locals they were very friendly and the rates were reasonable to rent loungers.The sand on this beach is like no other, it is so soft yet sticks to your skin like paste. The beach was very clean and the water very refreshing. It was fun to watch surfers try to catch a wave."
Alexandra C,"Bali, Indonesia",Dec 2017,"Marvellous beach, dark sand, amazing mood. We went to a beach bar who had coloured umbrellas with lights that offered a whimsical surrounding. I felt safe also. People are very friendly."
Sylvia K,"Singapore, Singapore",Oct 2018 • Friends,"Visited the beach after my visit to Petitenget Temple as it is just across the carpark from it.The beach reminded me of my uni days when I visited Mandura, Australia during summer.The sand is black and fine and hence, when you attempt to walk along the beach, it is advisable to walk bear footed.  It is rather safe to do so.If you intend to swim, you have to do so in the safe zone (between the flags).  The waves are crashing and therapeutic."
mariaom1523,"Birr, Ireland",Oct 2018 • Couples,"An amazing beach which stretches for miles. Everything for sun lovers, surfers with superb schools, beach attendants, lively bars, toilets and showers . Sunsets glorious and attended by thousands of people from all round the world. Superb experience. Fine white sands and warm ocean-what's not to like?"
markbutt62,"Perth, Australia",Oct 2018 • Couples,excellent local bars and restaurants along beach for all day sun baking to afternoon drinks while watching the sunsets or settle down for dinner at one off the bean bag restaurants
Guni G,"Tay Ninh, Vietnam",Oct 2018 • Couples,Large beach with overwhelming sunset. Enjoying cocktails fron the pub on the beach and we all know that live is too short to stay at home. 
Deb davies,"Chepstow, UK",Nov 2018 • Couples,Spent most time at double six beach it's beautiful stunning to sit relax and watch the sunset 🌅 just be aware of then selling you things on the beach that can be a bit of a pain  other than that. It's  lush 
Robyn F,"Newcastle, Australia",Oct 2018 • Couples,I was impressed that a tractor cleaned the beach up to Legian each morning. The surf schools were always busy with lots of laughter. My husband enjoyed a surf while I walked along the beach warding off a few beach lounge sellers along the way. A nice way to start the day. 
Rachel G,12 contributions,Jul 2018 • Couples,"This beach is great for surfing and watching beautiful sunsets. We had a great time surfing and lounging on beach chairs. However, it is incredibly busy and isn't overly blue or beautiful."
Nicolas D,"Kuala Lumpur, Malaysia",Nov 2018,The large waves make this beach great for Surfing rather than scuba diving or swimming. The beach is quite long making it a place for walkers and joggers. Please like this review if you found it useful. 
mjwnjw,"Gold Coast, Australia",Oct 2018 • Couples,Great beach to visit to sun yourself - people watch - have a Bintang - even do a spot of shopping ! Not far from Seiryu Villas so we walked down each day ! 
Sonia L,Butler,Oct 2018 • Couples,Nice clean beach for a morning walk one side is full on bars/restaurants the other a lot quieter with mainly smaller  resorts.Lots of surfers & swimmers.
Howard M,66 contributions,Nov 2018 • Couples,Dirty volcanic beaches. No cleaning. Over commercialised at sundown. Prices at the beach bars were more expensive than in town but still cheap compared to England. Worth paying a bit more to sit and watch the sunset with a chilled Bintang. (Local beer)
Alaa Hafez,Egypt,Nov 2018,It was a beautiful beach.. but a little bit boring ... But it was clean and the scene was very nice ..❤️❤️
Anton_away,United Kingdom,Aug 2018 • Solo,The beach is nice but I am not very good with all the hassle from all the people trying to sell you everything from cigarettes to bows and arrows...
Pawas B,"New Delhi, India",Nov 2018 • Couples,"Very nice and clean beach. One of the best beach in Bali really enjoyed the evening.Very close to the seminyak square,  just at walking distance"
Phoebe N,18 contributions,Jul 2018 • Friends,Best spot to see sunset. There are lots of beach bars along the beach. You may grab a drink and relax by reading a book while waiting for sunset. There are also beach activities available.
lochiezacharyash2018,"Melbourne, Australia",Oct 2018 • Couples,It is not the nicest beach in Bali. The east side of the island has the lovely beaches but not the sunsets.  It has black sand and is very smelly.
Nzlass,"Rotorua District, New Zealand",Oct 2018 • Friends,"Lovely beach area with beach bars all along this area  get down early grab a drink, listern to the music and have the camera ready"
Robert B,"Province of Pontevedra, Spain",Oct 2018 • Couples,We spend a fair bit of time here it’s a nice beach with some nice places to grab a beer and other drinks and sit on a bean bag and watch the sun setting
Haqibarra,6 contributions,Oct 2018 • Friends,"Best spot to see the sunset. You can start beach acivity when you came here, u can chill with your lovely friends too, so many beach club there."
Annie K,"Auckland, New Zealand",Sep 2018 • Couples,"Dropped off at the beach by courtesy vehicle attached to our Seminyak accommodation. There were pay for toilets nearby however  no changing sheds apparent.  Eventually I paid an attendant  for a toilet and changed in that.  Felt that a beach of this size and popularity  should have free  well signed changing  areas located at intervals along the beach front for beach goers to use.  Also ""Surfers Only""  signage was clearly  apparent on the sand along the beach and indicated to me as a visitor and  other beach goers  that there were no actual  areas that that the swimmers could go without sharing the water space with those surfing.  .  This is in fact  a safety hazard and appeared to be the case along  the entire  length of the  Seminyak beach where the surf is rolling in.  In the end - unable to find an area free of surfers and surf boards  we ended up just  dipping in the shallow areas and   swimming in an area that was utilized by a few surfers and then out of nowhere  a group  arrived  with instructors who were all   learning to surf because no areas had been cordoned off for just swimmers.    Not happy about this as an accident could have easily happened and we felt restricted in this beach/water situation."
Stockholmer_67,"Stockholm, Sweden",Oct 2018 • Couples,"This is not the Maldives or the Caribbean. One does not go here to swim in the sea, but it is great for surfers."
Trek802064,14 contributions,Oct 2018 • Couples,"Views of the sun setting in the horizon was magnificent to experience.  Coupled with the atmosphere with crowds of people flocking the beach locals and tourists alike. All across the beach You See stretches of bars, restaurants and cafe, with outdoor settings.  At night time the beach lights up with live bands and music catered for most senses.   Disappointing to see plastic and rubbish littered across the sands though. Effluent from nearby streams are washed out to see so stay away from these areas.  Other than that, youll have local hawkers looking for a sale. If you catch there eye they will hone into you and haggle you to buy their products.  Not just one but a flock of hawkers will surrounding your location causing frustation and potentially ruining your peaceful place. I learnt to say ""no thank you"" in Indonesian - tidak terima kasih which they acknowledge more than saying it in English. Try it and see. "
Margaret O,"Adelaide, Australia",Oct 2018 • Friends,"Worth a visit, I wandered from my hotel and explored the beach I was just having a quick look so I did not rent a sunbed. I did have a lovely young coconut to quench my thirst. As soon as I sat down I had ladies approaching me to buy their wares. I thought it a good time to buy some gifts for fellow work colleagues. I got a quick massage which I think I paid too much for. As I walked along the beach I could see people horse riding, having surfing lessons, and many colourful beach bars. I was at the beach mid morning. Worth a visit.   "
KwH819,"Northamptonshire, UK",Oct 2018 • Friends,"This beach is fabulous with very colourful beach bars.Always wear flip flops though as the sand gets ridiculously hot!The tip i would give is stick to where the Air Asia umbrellas and loungers are. All the beach bars there have toilets.Passed that it is cooler and hipper but the beach bars don’t have toilets and the public ones are closed!Lovely chilled atmosphere with beanbag at the bars, which has no charge unlike the loungers. Just have to drink and/or eat."
LavishLady,"Dubai, United Arab Emirates",Oct 2018 • Friends,Beautiful beach that stretches for miles and becomes very colourful as the sunsets with a hedonistic crowd and beautiful bean bags and umbrellas. The sand is yellow and the waters are a dark blue which can be wavy and rough but still very pleasant and great for surfers. I had three people massaging me on the beach for a few pounds it was amazing!! Lots of beach vendors but they actually had some lovely jewellery and art work and they are not forceful at all. Enjoy very much it’s the life :)
msizemore88,"San Antonio, TX",Oct 2018 • Couples,Beach is great clean from debris and trash...waves are great. Good for surf or swim. We had a great time
corgi47,"Melbourne, Australia",Oct 2018 • Family,"Seminyak's vibe is hipper and cooler than Legian, and in particular, Kuta. It's very chilled and relaxed. The beach clubs are all pretty good, if not a bit same-same. The beach is lovely but the sand is darker than expected. Sunsets are amazing."
Sonica2012,"Singapore, Singapore",May 2018 • Family,We went to beach around sunset and must say the view is to die for. the sand is so good on the feat and pictures came out just perfect. the beach is quite clean and hav resturants to chill
PETER K,"Melbourne, Australia",Oct 2018 • Family,"Seminyak Beach is like any other, nothing special but a nice long walk in the early morning is great."
joycewalesengland,WALES ENGLAND,Oct 2018 • Couples,nice beach but the waves were high and we had a red flag each day You have to barter for the price of the chairs as we got it cheaper the second time we went
Kimboc34,"Neath, UK",Oct 2018 • Couples,"Enjoyed our days by the beach watching the surfers tackling sometimes crazy waves... beach is very clean & the beach sellers very friendly & accept it when you do not wish to be bothered. Make sure you negotiate your price for sun beds & umbrella.At sunset grab a beanbag & a Bintang & watch the sun go down, absolutely amazing & well worth doing..... "
Brent K,16 contributions,Oct 2018 • Couples,"It wasn't a clean beach at all. Water from waste pipes were running straight into the sea. It smelled like the drains if Seminyak in most parts. Worst of all, used plastics (and condoms unfortunately!) were to be seen on the water edge. If it wasn't for the muck, this would be a fantastic beach. Sunset was gorgeous but we won't be back."
Christine S,"Seoul, South Korea",Oct 2018 • Solo,"My expectations were low due to several reviews of the beach being unclean, but I found it very clean. Didn’t swim in it though. Nice to walk along."
priti sahay,"Mumbai, India",Nov 2017 • Couples,"While Bali has various wonderful beaches, we felt Seminyak beach offered a perfect blend of beauty and fun. There were so many nice restaurants with romantic ambience, good music and good food. There were bean bags on the beach and you can spend hours looking g at the ocean. It gave such a surreal feeling. There are good places to shop also around the beach. Our best evening in Bali was on the Seminyak Beach without a doubt. "
Taylor H,"Gilbert, AZ",Oct 2018 • Couples,"Seminyak Beach is beautiful to look at, especially at sunrise. However, waves were very strong and difficult to swim in. Plastic was littered throughout the beach, stray dogs were everywhere doing their business, and it constantly smells like an outhouse. There are much better beaches in the world to visit. I guess Bali doesn’t have them. It’s too bad they don’t care more about their environment. "
JohnPaul78,"Swindon, UK",Oct 2018 • Couples,Went here from the hotel was told it wasn't far so decided to walk rather than take a taxi. It was about 40 mins so not too bad.Beach is lovely but it was quite rough as the red flags were flying. But we enjoyed our stroll up and back in and out of the water. 
Sonia G,"Bristol, UK",Sep 2018 • Solo,Surf spot during the day yes but it’s a Great place to watch the sunset and have a drink!must be visited !
Ozmurt,"Warrnambool, Australia",Oct 2018 • Friends,"Very hot and very dirty, only positive no hawker but no shelter unless your at a motel. Try another location. "
Brandon C,15 contributions,Oct 2018 • Solo,Bali is amazing. I would definitely recommend anyone to travel there. The people and the food are wonderful.  The price is very affordable too.
V3AS,"Kanpur, India",Oct 2018 • Friends,"I loved staying at the Seminyak Beach area. The beach is clean, the shopping  is interesting & the pubs are very lively. The place has loads of resturants serving mostly all international cuisines. "
Ghumakad Geetika,"Gurugram (Gurgaon), India",Oct 2018 • Friends,The beach has a beautiful horizon sunset. The waves in morn us very strong. Not recommended for swimming.  For surfers excellent beach
Henwoods24,"Christchurch, New Zealand",Oct 2018 • Couples,"Busy, rather dirty, full of umbrellas, and far too many people and motorbikes. It was exactly as we expected, as we have travelled throughout Asia before, but certainly don’t visit Seminyak expecting a great beach. "
Elmo3168,"Kuala Lumpur, Malaysia",Oct 2018,"Nice sunset view at this location. Great for a visit. There are many restaurants along the beach , great for enjoyment"
CharlotteKirsch,"Reading, UK",Oct 2018 • Couples,This isn’t the most idillic beach you’ll ever see during the day. Just like most others and nothing special but during sunset it tops all other locations! Absolutely amazing. Sitting on the beanbags on the beach is just incredible to watch the sunset. 
marga,"Tenerife, Spain",Oct 2018,I spent two night in Seminyak close to the beach...If you are here you have to see sunset on the beach It’s really wonderful and you can see perfect 
glowworm27,Scotland,Sep 2018 • Couples,We were a bit disappointed by this beach as there's a lack of sunbeds or outlets. The water is also really choppy so not recommended for swimming as there's often red flags up. Legian or Canggu are better for chilling.
Rob L,13 contributions,Oct 2018,Awesome beach with really helpful locals ensuring that if it is pampering you are after then you are in the right place . If you want to surf then you are in the right place also. Win win. 
djula1991,"Beijing, China",Oct 2018 • Couples,The beach is clean and there are lots of waves for surfers. Surfboard rental is also available. Overall good for afternoon relaxing 
Sylvia DrSoul Fernandez,"San Juan, Puerto Rico",Oct 2018 • Solo,"This is a great beach for walking and jogging for it has sturdy sand and it has a lot of space! The small waves don’t seem good for swimming but ok for just having a dip in the water when you get too hot. Many nice shells to pick and many Beach chairs to pay for, restaurants and amazing sunsets!!"
CSJFR,"Ronse, Belgium",Sep 2018 • Friends,I have no idea anymore wich beaches we have fine but we stayed in Seminyak and we did every beach. They are all a bit different but all good. We loved Manu beach house.
Pamela K,"Boston, MA",Jul 2018 • Solo, Highly recommended- great beach without the crowds.  Waves and tides can be very strong though so stay aware. 
Wael D,4 contributions,Jul 2018,"This side of Bali Island is well known for Kite Surfing and Surfing generally due to high waves and strong wind.The Water is not clear and the sands are dark ""more like Mud""."
Westade75,"Adelaide, Australia",Oct 2018 • Family,Probaly would want to be a competant swimmer before you took a dip... Also make sure your injection and imunisations are up to date as the water looks pretty dirty...Not as hectik as Kuta though.. Not as many hawkers harrsssing you to buy junk either. 
ronster68,"London, UK",Sep 2018 • Couples,A great beach which is perfect for long walks or even runs.The times I visited the sea was perfect fir surfers due to the waves and probably not too good fir swimmers.This is a very popular beach for people to watch the sunset and wow they are amazing.There are a number of bars and hotels to choose from should you wish to sit and have a drink while the sun goes down.It gets very busy. 
A7079CEjanes,"Worcestershire, UK",Sep 2018 • Couples,"This is great beach but its mainly used by surfers as the waves are large.  All the time we were there, its seemed to be kept clean.There are lots of great bars to watch the sunset, the only downside was the hawkers trying to sell you stuff. A few of them would not take no for an answer.   I managed to go horse riding and its a great beach for this, its long and wide with lots of room."
bennyvectra,"Singapore, Singapore",Sep 2018 • Solo,Nice beach bars and restaurants along the beachNice place for dinner while watching sunset.Not as rowdy and dirty as Kuta beach and Legin beach
Scozziegirl,"Bassendean, Australia",Sep 2018 • Couples,We walked here from our hotel for our first look at the beach in Bali. The seas were high and the beach was quiet so we had a easy walk from Ku DeTa up to Petinget beach and back. 
rolandlinda1,"Atenas, Costa Rica",Sep 2018 • Couples,"This is a really beautiful beach, but waters are rough with big waves.  Consequently this beach attracts mostly surfers.  They do have nice lounger chairs that you can rent and people watch.  "
Escape683290,3 contributions,Sep 2018 • Couples,Sat at Franks Bar on the beach had many bintangs...dinner next door at beach hut to watch the sunset What a wonderful experience met many new friends....
lynneandcarl,"Raumati Beach, New Zealand",Sep 2018 • Couples,"We went for walk along the beach. Grey sand, heavy seas for this time of year but clean. No shells. Not worthy for return. Great view at a distance."
Vinay S,"Mumbai, India",Sep 2018 • Couples,"Seminyak might comparatively be a quieter option among the ones you have on the stretch that includes Kuta and Double Six, but it can still get pretty crowded. Reason for that could be the fact that it has fantastic waves for those who seek to surf, and lets you enjoy one of the most majestic sunsets in the region. With an array of bars and restaurants facing the sea, you get enough and more places to just sit on a beanbag, gulp your beer with delicious starters, and enjoy the sunset. But with all those people and each restaurant playing their music, it can get a bit buzzy."
Amo572016,"Margaret River, Australia",Sep 2018 • Family,"We went to view the sunset on our last evening in Bali, and it didn't disappoint.Lots of people but it didn't feel crowded at all. "
Bridget R,"Brisbane, Australia",Aug 2018 • Couples,It has the most amazing sunsets and best place to have a drink and some food on the beach whilst listening to music. Later in the night either a dj will play or live band !! 
Irene A,5 contributions,Sep 2018 • Couples,"We stayed near the Double six beach, the beach is pretty clean compared to Kuta. The best is when you swim at the indian ocean while watching the sunset. And of course coconut water."
Ssmmiejay,"Brisbane, Australia",Aug 2018 • Friends,"Seminyak Beach in the dry season is very clean.  Compared to when I went in January when there was rubbish all over the beach, this time I went there was none!  Make the effort to go down there before sunset and pull up an beanbag to soak up the sun, beer and sunset.  I even saw lots of people swimming!"
tonysyd274,"Sydney, Australia",Sep 2018,On our last trip 3 years ago we remembered the beach and ocean being really dirty. Now it’s looking great and a beach you can happily grab that surf lesson or sit an watch an incredible sunset at one of the bars 
sab93924,"Warrington, UK",Sep 2018 • Couples,"I wish I had known that it would cost to rent the sun beds every day as I would’ve planned accordingly. Average price that people say is 200,000 but we haven’t paid above 100,000 for two. We have found that outside Capil Beach is the best spot as such and if you come later in the day the guy will give you a cheaper price than the rest! If you rent a sunbed you can use the toilet inside the restaurant as well. We also learnt to surf with these guys who are a right laugh and we both stood up first time There is lots of surfers and areas not suitable to swimmers along this section of the beach so I wouldn’t recommend to weak swimmers or young childrenThere is heaps of plastic and rubbish along the length of the beach, very sad to see! We have spent time out of our day to clean up "
Alaksander,"Singapore, Singapore",Aug 2018 • Friends,"The beach is nice to walk on. the smooth white sand, nice sunsets and dotted with luxury resorts. However at the end of the beach before Legian beach or Double six, there is a smelly sewage that is hard to cross. We had to walk back.."
Swarnima V,"New Delhi, India",Aug 2018 • Couples,"Perfect place to enjoy the sun, sand and the weather. We went in the evening, it was a 10 minute walk from our hotel- had a nice long stroll by the beach. It’s very clean and well kept  Sunset at the beach is a must watch for all visitors of Bali ... shacks here are nice ! U can try la plancha food and music !! "
Steve T,"Midland, Australia",May 2018,We from West Australia go up here and always ask why don't they clean the beach? the views are breathtaking and people are nice just needs a government to get in with the right equipment and clean the beach every day and not dump rubbish in the ocean. Why they don't look at fixing this has been the question fro 20 years.
Andhika K,"Jakarta, Indonesia",Aug 2018 • Family,"As a local tourist,Bali is my fav place to escape from the hectic life of Jakarta, so I prefer to stay near the beach and not in rush to visit many places. Seminyak beach is my fav to spend the time and enjoy the sunset. It has magical view to see when the Sun sets with the red and golden sky.."
Neil3333,"Yeovil, UK",Aug 2018 • Couples,"Great for surfers, not good for swimmers. We found the beach to be very polluted! walks on the beach included stepping over dirty nappies! not the idillic beach it could be"
keys4321,"Kuala Lumpur, Malaysia",Sep 2018 • Friends,"Not overly crowded, beautiful beachfront, clean, all in all a great place to hangout with friends or just alone..."
Katia K,"Barcelona, Spain",Aug 2018 • Couples,"One of the most beautiful sunsets you can see in Bali is on the Seminyak beach. And if you like to enjoy sunset with a cocktail in your hand, there are plenty of bars with comfy bean bags. The atmosphere is great here! Although very crowded as this is a popular spot in Bali, so be prepared and come a bit earlier It can be nice during the day as well, not a typical “white sand blue water” kind of beach - but you can practice surf or have lunch while watching huge waves."
Slldcl,"Sydney, Australia",May 2018 • Couples,"Seminyak beach is clean, safe,  water clear and warm. Sand is darker than the white sands of Australia. Lots of restaurants are lined along the beaches, many with bands or music playing. Very family friendly, not too many hustlers."
radwas473,"Princeton, NJ",Aug 2018 • Family,We are a family of 2 adults and 2 kids visiting from the USA. We loved this beautiful sandy beach. Walking distance to everything. Great waves. We had a blast!
ngj4,"Auckland Central, New Zealand",Aug 2018 • Family,Family with 2.5yo toddler. It's ok for lounging around but not that good for children. Parts of beach close to fancy hotels are manicured otherwise rubbish in others. 
Debbie R,"Greater Melbourne, Australia",Aug 2018 • Couples,Perhaps we are a bit spoilt but we found this beach a bit disappointing with harsh black sand and lots of people.
DrNitinPuri,"Jalandhar, India",Aug 2018 • Family,Its a average beach with lots of pubs/restuarants on it. Beauty of sea is like any other beach. Sandy beach where some time can be spend
p4pranjal,"Surat, India",Aug 2018 • Family,This beach is a nice place to relax. White sand and a great sunset to watch. The water current is high so it is not advisable to go for swimming. I saw 3 people drowned in the sea. but there are life guards who saved them. Take care of kids and not let them go un attended in the sea. Overall a good place. 
