Name,Country,Date,Content
Gajadama,"Singaraja, Indonesia",Jun 2016,"Very big waves, so have to be a bit careful but plenty life guards around. Rented two chairs with really nice cushion and umbrella for only IDR 50,000 (for the two). Ordered a cold drink and had a great afternoon!Beach does get crowded two hours before sunset but I kind of liked the buzz after a lazy afternoon."
kletica,"Perth Hills, Australia",Jul 2015,"Stayed here last year and we are staying again this year for a couple of weeks. Great location, great food, our room was more if a suite and was beautiful and had a spectacular view over the ocean with a huge balcony. Close to lots of great Warungs and restaurants. Friendly staff"
xshaun3,"Perth, Australia",Jun 2016,We spent a sunset and a morning on the beach - we think better than Kuta and Legian as not as busy.  Good to hire a board and have a surf.
Fon,"Surabaya, Indonesia",May 2016,The best place to enjoy sunset in Bali. Enjoying the beach because it was not crowded . A good place to relax 
Rowan M,"Sydney, Australia",Jun 2016,Well it a good place as long as you dont go 1st thing in the morning as every morning thay need to clean the rubbish of the beach that wash up over night it ok but  you will get pushed to buy all.day when you are there and if you lime to lay on a seat you pay for that if you park you motoe bick you pay for that just have lots of smaill money on you 
jrnewson,"Sydney, Australia",May 2016,We visited double six beach in May 2016 and found it to be clean with a very good surf. Their are resturants and bars attached to the rear of the beach and sun lounges and umbrellas are readily available.
Dabangg,"Edinburgh, UK",May 2016,"We went here to have dinner and for a quiet walk. This place is nice and numerous options available to have food. You may find many restaurants who have live bands playing for you. Beautifully decorated, it's nice!"
Katerinka S,2 contributions,Apr 2016,"super cool place, nice soft seats, drinks, sunset time is the best! highly recommended! very clean also, and good for surfing too"
kkwalia,"Chandigarh, India",May 2016,While staying at Horison Seminyak we visited the beach and loved its clear and clean water. Good for surfing
Morison H,30 contributions,May 2016,"Double six beach at Seminyak, Bali is th3 best spot to see sunset in Bali. Many people also held their romantic and memorable wedding ceremony at this beach. Highly recommended this beach for you to spend your holiday in Bali"
Taylor P,"Kuta, Indonesia",May 2016,Great place to sit down on a beanbag and have a few beers while watching the sun go down. Beautiful beach. 
samesdifd,"Darwin, Australia",Apr 2016,"When you walk onto beach look to right and ask for Ozzie and Dee for your beds, table and umbrella. They are great young fellas and will look after you for drinks, alcoholic or otherwise and Ani for your fruit Jack for Henna tattoos and Ola for manicure and jewellrey. Lovely people have known them for years. The lady on the left does sensational Mee or Nasi Goreng for a pittance"
ENNEA,"Caen, France",May 2016,"The place To go absolutely in Bali for sunset. Large beach, a lot of ambiance bars with bands, many people...You can walk at least 10 km from kuta to canggu or even do jogging!"
Wombler661,"Jebel Ali, United Arab Emirates",Sep 2015,"Great spot to rent a sunlounger + umbrella to relax and unwind. Hawkers sell different odds and ends, but generally leave you alone if you show no interest. Food is across the street, and the ocean is great to swim in."
AnaByn,"Makati, Philippines",May 2016,good hangout place with a lot of restaurants to choose from and with bands playing. Nice to watch the sunset here then have dinner around.
Flawlesswonder,"Roselle, NJ",May 2016,The water was clean and the water was so warm. I could have stayed in the water all day.  I appreciated the leather beach chairs and the umbrellas that we rented for a cheap 100k Rupiah. 
mattfrench68,"Colmar, France",Apr 2016,"A good start if you begin your trip in Bali. There are so many options to take surf lessons, rent chairs for the day, found some good restaurants and bars.Mixed of tourists and locals, especially if you have to assist to the sunrise, splendid and peaceful.Otherwise, it is surely not the most beautiful beach in Bali, but is also a nice place for kids."
Richvs1331,"Jakarta, Indonesia",Dec 2015,"for those who loves surfing, or just sitting around watching the waves chasing each other, or the magnificent sunset, this is the best hotel that I would recommend you to stay. The breakfast is not only made to order and artistically presented, the taste is really delicious. The hotel is very conveniently located for restaurants, bar and cafes. Shopping is good too, everything is within walking distance. The rooms are spacious and very well laid and the design of the hotel is neat, modern and yet artistic. So, YES I personally vouche"
Yuli H,"Jakarta, Indonesia",May 2016,"This beach is pretty nice, not busy as kuta bech.. but lots of people selling everything( sometimes it is really annoying).. Great place for drinks, sunset, and chilling with friends. This place is a must go!"
PokeTraveller,"Singapore, Singapore",May 2016,Here is the best sunset spot in Bali. Most of the cafes around has similer concept with a colorful pillow as chair and it's beautiful! 
brittanyontour,"Melbourne, Australia",May 2016,We were greeted with smiles each morning and the staff really go above and beyond! We only stayed five nights but it really started to feel like a second home! We will most definitely return in the near future. Highly recommended 
mey_htg,"Hong Kong, China",May 2016,Just for adult beach. Never bring your babies here...there are few gay club near it and most of those club visitor went to double six for sunbathing naked. 
Tangogrl,"Montreal, Canada",May 2016,"Fabulous waves to boogie board your heart away and/or learn to surf. However, beach very crowded & not all that clean. Some garbage in the water. Try and avoid the area right next to the small river - it doesn't smell very nice."
Leeanne H,"Melbourne, Australia",May 2016,"Fantastic little cafes and restaurants along this beach makes it full of atmosphere.  Can sit back and have a drink, have a bite to eat, watch the kids in the water and then watch the sunset.  After dark most of the beach Cafes have entertainment.  A must do while in Bali!! "
Kiwis_in_the_sun,"Charlestown, Australia",May 2016,Visited in May and unlike other reviews in April we found the beach to be clean of rubbish and the water to be clear like in Australia. Obviously May is a very quiet time in Bali  and our preferred time to visit. The prices are cheaper as everyone is trying to get your business. Highly recommended place to stay in May.
mitchmad1,"Davistown, Australia",May 2016,"great little bars and restaurants all along the beach, can walk to kuta or echo beach on the sand or paved walkways"
207Liz,"Sydney, Australia",Apr 2016,"If only the beach was kept clean it would make a huge difference, and that goes for the general area around Legian/Seminyak. There was a lot of rubbish and not enough bins. I did notice locals dumping their rubbish - this is a real shame as it real spoils the landscape and tourists complain. Local authorities need to take action and enforce penalties. Bali is a great place to visit but they need to clean up their act otherwise people won't return."
Teigan F,"Ljubljana, Slovenia",Apr 2016,"We got told by the locals that we would love this place and boy did we. The cocktails on the beach, the live music and atmosphere was amazing! "
Aashaya,"Seminyak, Indonesia",May 2016,I would recommend this restaurant for breakfast.The set menu is good value and for a healthy start the fruit with granola is my choice.I am sure that lunch and dinners would be of the same standard although as we do not live that closeWe usually make it our Sunday morning favourite to catch up with friends.
Cags1960,"Ashington, UK",Apr 2016,"A nice wide beach , hot sand but plenty of beach bars to cool off in. Ideal to watch the sunset but gets a little busy"
Lauren M,"Canberra, Australia",May 2016,"Dirty beach with lots of rubbish. Rough/choppy surf which I wouldn't go into unless I was a strong swimmer, wouldn't allow my children to go in. There are red and yellow flags to indicate safe areas to swim but the life savers don't appear to take their job seriously so it is a bit of a gamble if you aren't confident in strong surf. If you're looking for a nice beach go down south to uluwatu and nusa dewa. I did go for drinks at sunset a few nights though and it was very nice to see the sun set over the water while listening to live music. Also please not in Australian so I'm very used to beautiful beaches!"
Dennis R,"Swansea, Australia",May 2016,We forced ourselves to see the sun rise rather than sleep in. Definitely worth it to join all the many others along the beach. It is much nicer than we thought and gets the cobwebs out of the way in preparation for the day. Time to sleep later
anastasiameivia,"Surabaya, Indonesia",May 2016,"Thanks to Harris Seminyak Hotel that gives facility to us so we can go to Double Six Beach. Harris Hotel gives us facility in the form of shuttle bus and shedi.We love the beach. My 6 year old cousin also enjoy it. The wave is good, many surfer come here. Love it"
Rachel A,"Sydney, Australia",Apr 2016,"Great for a nice sunset, and a bite to eat. Recommend going to Coccon beach club for the two for one cocktails then walking down the beach for the sunset :)"
Salahaldeen  Z,"Amman, Jordan",Apr 2016,"The Double Six beach is a perfect getaway to relax under an umbrella and have a couple of drinks , the waves are medium and the beach is clean just beware of the scammers at the entrance of the beach telling you that you have won a complementary prize , also there are many people trying to sell you stuff on the beach itself.Would return again "
Kerrie W,"Christies Beach, Australia",Apr 2016,"One of my favourite beaches for beach bars, catching up with friends and watching the stunning sunsets"
charles k,Las Vegas,Apr 2016,got a room on ground floor next to pool and great ocean views. everything as described in web picture. the staff were incredibly professional and polite and well trained. breakfast was amazing as was dinner at the 4th floor restaurant. Best service we've had in a long time! highly recommended
Richard C,"Perth, Australia",Apr 2016,An amazing looking hotel resort with a lagoon pool.We stopped in for a cocktail each which was reasonable priced at $13 
jonytt,malaysia,Jan 2016,not the most spectacular of beaches nor the prettiest but since its there and i was staying near by so thought would pay a visit but its something you would do once and not again
Simon W,"Melbourne, Australia",May 2016,"Ok so firstly we had fun here, hired 3 day beds, surf boards for the kids and had a few drinks on the beach. What did I learn,1. Ask advise from others who look like they have been here before... I did and saved me some $$ 2. Day beds, don't pay over 50k for 1, they will also try and put a time limit on you? Just say no this is for as long as I want. 3. Drinks, I wandered up to a bar and paid full price for drinks first up, watching others I found the guy who rented you the bed will also being you drinks at a cheaper price than the bars. 4. When hiring a surfboard haggle (as with everything else in Bali.. Also don't fall for the 'you have to have lessons to hire this board' if you can surf just say no if will cost you far less. 5. Expect hawkers, you will have people come try to sell you bits and pieces. If your not interested let them know and they will move on. 6. Have fun!! Your in Bali for crying out loud!! "
SavertFamily,"Zeist, The Netherlands",Apr 2016,"We stayed at the Double-Six hotel and loved this beach every day. It is simply stunning with very nice places to drink, eat and lounge."
Timothy B,45 contributions,May 2016,"Having traveled the world this beach is nothing that will take your breath away. One of the most crowded beaches in Bali and not known for its beauty.Ideal for beginner surfers to get their lessons. Not very peaceful as you will be approached by a storm of beach boys and other vendors trying to sell you their products and services. Better to go to Uluwatu, Nusa Dua, Amed, Gianyar, Canggu etc. "
Claire N,"Scarborough, Australia",Apr 2016,"We still love a beer on the beach, we always sit at Aussies bar it's just fun.  We do our souvenir shopping for the kids while we have a beer, massage and buy our fruit.You have to be prepared to be swarmed by the hawkers and be able to get rid of those you don't want to buy from- my method is be really nice and have fun with them but be up front and let them know right away that you're not interested and if you tell them you are then you should buy it from them and not waste their time arguing over 50 cents.  We get the cheapest prices on the beach and the fruit is always fresh and fabulous. It's important to remember this is whats done on the beaches in Bali, you can't be rude to these guys this is just what they do.Its a fun place to meet other travelers and have a chat, share experiences and make plans.Always worth a sit down for a icey cold drink . :-)"
junior g,Singapore,Jan 2016,Nice beach but very busy. Full of beach side bars & cafe with bean bags seating on the beach. Good for drinks and sunset.
Miftakul Huda,Indonesia,Apr 2016,"At least once a in week, i have to visit Seminyak Beach at least for just enjoying sunset with friends chit chat and drinks at the bech as long you are fine with crowded since somes full of people on the weekend. You may choose Meatball it called Bakso in Indonesian for snackin, many places to have chill out during sunset here. Some tourists also love to have tanning here but im prefer going to south for tanning "
krayfi,"Singapore, Singapore",Apr 2016,"We popped by here to check out the beaches in Seminyak. This is a crowded beach albeit a long stretch and had waves for surfing. We snapped our sunset shots from here, walked the beach for a little and felt it was time to go."
RnRMartin,"Geelong, Australia",Apr 2016,"We love this area of Seminyak.... the atmosphere along the beach is amazing.  Plenty of dining options to suit all budgets, or just relax in a bean bag on the sand and watch the spectacular sunset."
andrew c,"Bali, Indonesia",Apr 2016,"The beach is awesome,much way better than kuta beach,try to catch a sunset here with a tremendous local food called bakso(meatball) along the beach.if bakso not your thing you can choose an international restaurant surrounding the beach."
TerjeHoegberg,"Oslo, Norway",Aug 2015,"When it comes to enjoying lazy beach life, or enjoying the sunset,  it's much better than the most famous Kuta beach. Less surfers, less beach vendors and less tourists."
Mohamed Abri,"Canberra, Australia",Apr 2016,"Lovely beach with lots of stalls, restaurants, & beach chairs. You can get one of the multiple stalls to get your drinks while you relax."
nanean,"Melbourne, Australia",Jan 2016,"A few years ago we were here in the rainy season and it was awful, with rubbish everywhere, washed up by the sea.  This last year, it was lovely, crystal clear water and quite clean.  Nice little beach.  Especially good if you can get there in the early morning (pre 8am).  Locals fishing, local kids playing.  Lovely scene."
tanmalakaadi,"Yogyakarta Region, Indonesia",Nov 2015,"on my business trip, i was trying to spent time in the late afternoon to release my stress.and I've found a fabulous view in here!"
RBC123,Northern Ireland,Apr 2016,"Water warm and inviting to go swimming, Great waves, lots of people surfing.Just lie back and relax."
June H,"Perth, Australia",Apr 2016,My name is George Hondris and I recently took my 3 children and there kids to The Double Six. What an experience. All staff from the General Manager down to the pool staff were fantastic. Nothing was too much trouble and we shared 3 bithdays up there and have unforgetable memories that we have taken home regarding this modern State of the Art Hotel.We will be back in September and cant wait. I have been to Bali 51 times and this hotel is the best by far. Give it a try you wont be dissappointed. Excellent view & service.
Brad H,"Gold Coast, Australia",Sep 2015,"Double Six is the go to place for sunset drinks and chilling with friends.  Most places offer bean bags on the beach, free wifi and table service usually with accompanying acoustic bands or techno music. Some spots are better than others so walk around until you find one you like."
Dodde_Mokarisma,"Denpasar, Indonesia",Apr 2016,"I believe the double six beach in one the best spot to enjoy the sunset in Bali, and the world also ! pristine white sands, plenty of food option and the easy access. However the small road and limited parking space for care could be a problem for those we drive here. "
RichytNZ,"Auckland Central, New Zealand",Feb 2016,"Head down to Double Six Beach around 5:00 pm in the evening, grab a beer and snack from one of the vendors and relax and watch the sunset"
MiteshK,"Mumbai, India",Apr 2016,"If you're looking for a beach for eating, drinking, live music and some sheesha, this is the place to be..there are plenty of shacks with bean bags that are usually on till 11 PM. Tried other beaches such as seminyak Legian and Kuta..which are otherwise great beaches but only till sunset. "
sammytee069,"Queenstown, New Zealand",Apr 2016,Great little bars/restaurants on this beach with cheap but tasty meals. Fantastic at sunset and a great chilled place to be
DeeceeVictoria,Victoria,Apr 2016,"went to try the roof top bar, went to sit out side and told to sit here you need to spend over $100, but we could sit inside if we like, inside the music was so loud we had to yell, its a huge space which didn't appeal so we left and went to the roof top bar at the Anantara and had a great night. What's also a bit off putting is the evening gowns the staff at the double six roof top bar wear, your on the beach not at a grand gala ball."
Darrin D,"Brisbane, Australia",Apr 2016,I took a long walk from Potato Head down to Cocoon recently on a Saturday afternoon and the views were spectacular. BUt what also struck me was the local use. Indonesian families and children everywhere playing soccer and otherwise coming together to enjoy that natural beauty of this place. Its as if I was being welcomed into the lives of these wonderful and spiritual people. It was a joy to experience. Oh and the sunsets are fabulous.
Teegs30,"Adelaide, Australia",Apr 2016,Great beach to visit but people trying to sell you stuff over and over again is a pain! Stay in the water! Boogey boarding and surfing great!
Dushanthan,"Colombo, Sri Lanka",Apr 2016,The beach is quite big and it has been divided for the surfers separately as well. The beach is quite clean and nice. The bars around the beach are bery good but the they are very cheap as well.
Sulacool,"Melbourne, Australia",Feb 2016,"very close with seminyak beach and be one bay that place, nice and more quite just for siting and swimming can also enjoying the sunset at afternoon time"
depends on the weather,"Perth, Australia",Apr 2016,"Love the sunset, the smiling people, bintang and beanbags. A bit dirty but its a fun place and even a few good waves."
CharmianG,Melbourne,Apr 2016,"Not bali cheap but great venue and unique, people are lovely and good quality. No problem with the min spend howver 6-7 dollars for a Bintang is a little pricey! Food is excellent quality and will return. Great to see sunset, we arrived at 5pm which was perfect..."
512ren,"Surabaya, Indonesia",Feb 2016,One of many beach in Bali that perfect for viewing sunset. There are also a lot of cafes and bras alongside the beach
bcmum,malaysia,Apr 2016,"Clean beach with deck sun chairs for rent. Relax with the crashing waves sound while the kids enjoy the sand and waters. Music plays as the sun sets,  a bliss with a cocktail prior to dinner."
syortaimer,13 contributions,Jan 2016,"We visited this beach after dinner, so it's a bit late for sunset viewings, but the ambiance was never a letdown. We roamed around enjoying the vibrant beach, listening music from one club to another. When it got late, the clubs were off, the situation's getting more intimate than ever for you can see scenery around and the quiet, calm atmosphere won't let go. Definitely the place if you plan to go night-talking for 2-3 hours to go."
AkhilBiju,"Dubai, United Arab Emirates",Mar 2016,It's nice beach but the restaurants and the other guys giving the beach beds and other stuff over charge and tend to take people for a ride. Need to haggle extensively
G-HARP-CRAWLEY,Crawley,Mar 2016,"Stunning beach, amazing sunsets - great location. We spent a number of evenings on the beach, watching the sun go down - I guarantee you will get some amazing pictures. You will never get bored of sunsets like this. Great bars along the beach, with live music. I would 100% recommend spending the later afternoon and evening here.! "
lozza193,"Loganholme, Australia",Mar 2016,My husband and I spent a day here and hired 2 day beds with a surfboard for quite cheap. The weather was lovely so it was a nice day and really fun for surfing with a longboard but the amount of people walking along selling you things got a little bit annoying. Some would stop for a good amount of time and just stand in front of you even when you were saying no. Apart from that a nice morning on the beach
puchochot1,"Duxbury, VT",Apr 2016,"We spent a couple of days on Double Six Beach across from the Seaside Mexican restaurant in the Gay-friendly section of the beach.  Look for the small rainbow flag on a poll.  The guys who work on the beach are friendly and attentive.  They moved chairs and umbrellas to make sure everyone in our party was comfortable and fed.  Nothing beats a day on the beach with seaside food and drink service.  Just be sure to wear your sandals, because the sand can be as hot as burning coals."
ramabaskoro,22 contributions,Mar 2016,"Sunset, Beach, Acoustic. Perfect Harmony. Love this beach! My favorit beach spot while i'm in Bali. Only need to take a walk for 10-30 minutes from hotels around Seminyak area.But, hey, where is the Caesar Palace? one of the good cafe in Double Six, replaced by D'Joglo when my last visit."
Tino J,"Denpasar, Indonesia",Mar 2016,"White shandy beach, perfect for sun bath & surf. It's only 10 minutes drive from our accommodation Hotel Ibis Styles Bali Petitenget."
Steve T,41 contributions,Mar 2016,"A mediocre beach - not very clean, full of hawkers and hassling sun lounger reps. Lard and tattoos everywhere. Not for me."
badbillybong,Hawaii,Mar 2016,"The beaches (water quality, sand, etc.) from Kuta to  Seminyak are quite dirty. Open sewers floating into the water, garbage galore both in the water and on the beach. If you're looking for light colored sand, clean crystal water, this side of Bali is not where you  will find it. Up and down the beach, you can take surf lessons, rent boards, rent an umbrella and loung chair. And by 5pm or so, the bean bag chairs are pulled out (free to use) and the party atmosphere begins. People playing soccer, music, lights, etc. We found the apres sunset scene to be a lot of fun. During the south swell season, stays offshore until about 10-11am and there's thumping head high ++ beach break...though pretty much walled except for the odd corner/shoulder that forms near the channels. But again, the water is bordering on filthy, disgusting at most spots."
Shirley Wu,"Shanghai, China",Mar 2016,"I have been to this beach 5 years ago. it was ok but not too crowed. last week i have been to Seminyak again so i went to Double six beach to see the sunset. i think like most people said already this beach is nothing special, sea is not beautiful as blue one. if you travel already other seas like Gili island or Phiphi island, please dont expect a beautiful water here. its a beach not very clean even. only thing is the sunset is ok. or if you want to hang out with some friends to have drink in the bars on the beach. otherwise no nothing special here."
amandabenjaminb,Razorback,Aug 2015,Close to everything Seminyak has to offer. We stayed in the 1 bedroom pool Villa and the facilities were 5 star.
daphne928,"Melbourne, Australia",Feb 2016,"Love this part of the beach as has what ever u want from manicures, massages, food, drinks and u dont even have to move from your beach chair"
Rebecca_andAmir,"London, UK",Feb 2016,This beach was extremely clean and is perfect for enjoying the sunset.  The beach is not too busy and offers the opportunity to surf or sit and eat/ drink.
TIersHasie,"Sydney, Australia",Feb 2016,"If you're after a more quiet less busy beach close to Kuta/Seminyak this would be a good choice.The mostly clean and off white sandy beach offers calm waves and a few activities during the day such as horse riding, surfing lessons.At night there is some nightlife but I preferred Seminyak beach for nightlife more."
woojin2016,"Beverly Hills, CA",Nov 2015,"Located in Legian, bit quieter than Kuta. Good place to walk in the morning without having direct sunlight (West coast of Bali)"
Satya R,"Jakarta, Indonesia",Mar 2016,The beach is not as busy as Kuta.. Much cleaner with some nice waves too.Only around 10 minutes from kuta and seminyak.
Sunset Lise,"Perth, Australia",Mar 2016,Great to watch the local Bali kids playing beach games and the dogs playing in the water. Love the colourful bean bags and cold beers and cocktails whilst checking out the wares of the street traders. 
ALYSSE16,"Auckland Central, New Zealand",Mar 2016,Double six is in a great location for those wanting to experience the real Seminyak atmosphere and night life. The service was excellent and I felt comfortable the entire stay. However the only down side was that my room had a few issues with lighting and technology not working - in saying that the butler had an engineer on site quickly and it was remediated quickly. would recommend for people wanting to experience great hospitality in Seminyak. 
bbrteam,"Melbourne, Australia",Mar 2016,"The stylish location has a great vibe. You can book a sunken lounge, but phone at least a day ahead. 1mil minimum spend on food/drink for a sunken lounge booking. Also, make yourself aware of the dress code or you won't be admitted. Various food options avaible, finger food in your lounge, or an Italian meal down stairs in the resturant."
Søren H,"Roskilde, Denmark",Mar 2016,"We went to one of the many beach bars with chairs on the beach, and even on a quite cloudy day the mood is fantastic. The beach itself is quite shallow, but there can be waves depending on the wind direction. The beach is wide well suited for children."
Shridhar_Jaju,"Yavatmal, India",Mar 2016,"The Double Six beach is a very clean beach along that stretch of Bali's coastline that extends from beaches at Kuta to Seminyak.Given that it's the tropics, the sun can be unforgiving during the day and you will need to grab a seat with the shade of an umbrella. You do get a beautiful view of the sunset from the beach. For those interested, the beach makes a very good vantage point to watch flights land / take off at / from the Ngurah Rai Denpasar Bali Airport every few minutes.There are a large number of shacks and small restaurants serving through the day and hawkers will be around everywhere you look trying to sell their wares. One might think of that as a problem, but they don't trouble you much if you've said a firm 'no'.The evenings see a rise in the crowd - locals and foreigners alike. You will see people trying to surf on the waves, play a game of football on the beach, take walks alone / with their dogs, and just doing a wide variety of activity all along the beach. On the whole, it's a wonderful place to relax for a few hours in Bali."
Richard W,"Perth, Australia",Aug 2015,"Love to just lay around relaxing in the sun just watching the day go by not a care in the world , the way a holiday should Be . Yes there is hawkers everywhere but that's Bali love it or hate it they are just doing there job. "
David E,"Legian, Indonesia",Jan 2016,"Bali's west coast has no shortage of beach spots. In fact, it's almost one endless beach strip for kilometers on end. However, of course, every area has it's own charm.For me, Double Six Beach is one of the best spots on the Island. One of the particular features is an abundance of nice beach bars which are especially great for sunset drinks, most of them equipped with bean bags for comfy seating, some of them have DJs, others live music. It's a very lively scene and there is a huge selection of excellent restaurants and beach clubs in the surrounding Seminyak neighborhood.Like in many other places, there are lots of surf schools around - its a good wave!All in all, perfect spot for sunset drinks and chill-out at the beach, a good win or surf - anything goes..."
Jo C,"Denpasar, Indonesia",Dec 2015,Tekor Bali on the beach frount at Double six is a great place to eat at sunset great for fish and chips plus Arak Madus
Ferida H,"Adelaide, Australia",Mar 2016,Our Villa was only 400 meters to the beach. went there everyday to watch the sunset and have some drinks with friends. Great beach for surfing and swimming. The water was very warm. You have beach chairs and  umbrellas to watch the night away with plenty of music and live bands. Excdellent
Vicknesh K,"Kuala Lumpur, Malaysia",Mar 2016,A beautiful beach with colours and a great sunset to unwind with cold beers or cocktails. Can be a perfect romantic evening with your loved one or just a great bonding time with friends! This place is a must go!
ElleForder,"London, UK",Feb 2016,Had such a chilled time listening to the live bands on the beach play whilst enjoying the yummy cocktails!We lit fire lanterns and made a wish - hope it comes true!
Axle H,7 contributions,Mar 2016,"Again I was a little disappointed at double six beach when I visited it had rubbish strewn all over, there was a tractor attempting to clean but it just seemed to be moving sand, I prefer to head up to Legian beach where why there is some mess locals seem to clean up a lot "
31081957,"Melbourne, Australia",Mar 2016,Great from spending the day at the beach to sunset drinks and dinner. Great music. A great pop in or you can stay all night.
Russell M,"Adelaide, Australia",Feb 2016,My wife and I enjoyed a couple of meals and some afternoon drinks  while watching the great sunsets. only problem is the overly loud music coming from Cocoon which spoilt the music from beach performers.
Petrina Y,Singapore,Jan 2016,Love the cafes on the beach front. Perfect for lazing the days away. Particularly breathtaking at night. A million times better than Kuta! Clean an beautiful beach!
Mike T,Newcastle upon Tyne,Feb 2016,"Beautiful beach, very popular with beach games and lots of mainly young people. Security guards are very evident plus the food was good and reasonably priced."
Angel Seraphina,"Yogyakarta Region, Indonesia",Mar 2016,"Clean place and you can enjoy swimming and surfing in the beach with quiete friendly wave :D :D .. good place to enjoy the sunset ""when is not cloudy :D "
starkerama,"Alberta, Canada",Feb 2016,"We were SO disappointed with this beach. We were in Seminyak for 4 days hoping to surf and play in the water and we didn't dip a toe in once. Bulldozers would clean the beaches of garbage every morning, and it would continue to wash up all day. Truly disgusting and so sad. We've been to Kuta and Legian before and had never seen anything like this. We were told it comes on the tides from Java..."
kasalamd,"Marikina, Philippines",Feb 2016,"A stone's throw away from our hotel, this beach had beige grayish sand and was therefore, not too cool on bare feet. Still, our stay under the umbrella shades was quite relaxing.  Huge waves most enjoyable for surfers and for those who just like to ride on the waves! "
Dale W,"Mornington Peninsula, Australia",Mar 2016,"Fortunately our hotel had a private area which allowed us to sun -bake comfortably.  That was the only highlight.The beach was riddled with plastic, paper and unmentionables.A drain was free-flowing into the sea causing brown waves that put most people off. Putting up with the beach vendors wasn't too bad, given that this is their only form of income.This beach is not somewhere I would advise anybody to swim at!"
Robbert,"Amsterdam, The Netherlands",Feb 2016,"great to hang out on the beach, catch a wave or enjoy one of the nice restaurants on the beach or on the boulevard"
Gay T,"Brisbane, Queensland, Australia",Jan 2016,This beach is beautiful and particularly gorgeous in the evening when the sun is setting.  Very nice also in the mornings for a nice walk.  
Polly199,60 contributions,Feb 2016,awesome selection of restaraunts and bars! Great place to unwind and relax in Seminyak!  Family friendly location
Kathirmathi V,19 contributions,Feb 2016,We arrived in the late afternoon in an effort to escape the hot sun. The most beautiful sunset was presented to us by nature. 
Chris-Bj-brisbane,27 contributions,Feb 2016,Great beach with perfect sunsets. Each area could try and clean up the rubbish that collects on the beach. some areas do a great job while others not so good. 
abangbala,"Bogor, Indonesia",Feb 2016,"Really nice to visit, waiting for sunset with a bottle of beer or somekind of drink. Talking about anything, with live music. Very joyful. "
John D,"Barnstaple, UK",Feb 2016,"We have visited this beach are now twice in the last three months, staying for a week on both occassions.  The last time it was clear that the local authoritiy were struggling to keep the sand clean.  However I am more concerned that the water quality is very poor which is a real shame as the surf can be pretty good.  The open drain outlets appear to run directly into the sea, along the whole lenght of the beach.  I suspect this is a health issue (serious).  I would love to be told told otherwise."
summerbeachguy,"Queensland, Australia",Feb 2016,Take your pick on dining and drinking locations along here. There are plenty. A great spot to watch the sunsets and grab a nice light meal whilst laying in a bean bag on the beach itself under a lamp-lit beach umbrella with hundreds of others surrounding you and your friends.Life is good when you take a moment and absorb where you are!
Roger,"Kuala Lumpur, Malaysia",Feb 2016,"East access down a narrow lane, not crowded with clean white sand and safe sea.  Less packed than some of the other beaches."
Reea_ria,"Jakarta, Jakarta Raya, Indonesia",Feb 2016,Nice place for having such a relax time and hanging out with friends. The sands was quite clean but there are some dogs around the beach. Good waves for surfers.
SedaEg,Istanbul,Aug 2015,The food options on this side of Seminyak beach are more international from tacos to pork ribs. However the beach itself is nosier and not as clean. Just take a walk down to Legian and both the ocean and beach will satisfy your vacation needs better.
EgleDesigns,"Shanghai, China",Feb 2016,"We came here to do some surfing. It's excellent for all levels, but be careful of the rips and pull of the water. Very strong, but fantastic time spent surfing. Lots of sun loungers, surf board rental places, bars etc."
Kat59623,United Kingdom,Apr 2015,Nice place for relax during a day and lively spot for the nights out. Great and clean beach. Packed up with surfers.
Thalia_RR,"New York City, NY",Jul 2015,DS beach is a great way to end your hectic day or meet up with friends after a long day of riding around on your bike!  There are a variety of simple places to hang out sit on  a bean bag with friends (or alone ) on the beach to watch the beautiful Bali sunset! this is what life is all about !
lesley s,"Surfers Paradise, Australia",Feb 2016,"We walked  about a couple of k's from where we were staying to this beach as it was cleaner by far than Jepun Beach the sand was not as black either and more bars/restaurant's to chose from. We went in 10/2/16 a festival day in the Balinese calender and so many Balinese were leaving offerings along the beach which really added to the litter already strewn along the shore, we even saw a dead half buried chicken! It would be great if the Balinese could get onto the rubbish problem in general, when it rains the drains all block and results in flooding too. We were  told a lit of the rubbish on the beach cones from the PHILLIPINES??"
ruthojen,"Baltimore, MD",Feb 2016,"Depressing , filthy, proof that tourism destroys culture.nit should be a call to arms to have proper recycling in Bali and that each hotel should have a plan in place. It is a floating garbage can. "
Jason S,"Scamander, Australia",Jan 2016,"Every time I come to Bali I spend most evenings on the beach to watch the sunset.There is always something happening, Sports / WeddingsMany bars that have cold drinks, food & live musicI love grabbing a bean bag and just chilling for a few hours before heading off on a big night"
Linda P,"Bali, Indonesia",Jan 2016,"Double six beach is one of my family ""sunset spot"" place.The cleanes, the cafe arround, the ambiance were very nice."
Martin A,"Gingin, Australia",Feb 2016,"On our last day of our stay in Bali we headed down to the beach where our hotel had a beach club (basically chairs, towels and umbrellas). At first glance the beach is beautiful with a few restaurant/bar options. What we found as we went for a swim was the sand and the water inundated with rubbish, mainly plastic. We did have a big storm yesterday with loads of rain so I am not sure if the rubbish problem is exacerbated by stormwater discharge into the ocean which is likely. The black beach sand is like mud when wet and sticks to everything. We left shortly after and headed back to our hotel pool. "
