Name,Country,Date,Content
Zoe B,"Castleford, UK",Apr 2016,"not much shop/bar wise but loads of water activities!! jet skis were very good, can start to get pricey!"
KronSlater,38 contributions,Mar 2017,Number 9 gives a great strong massage and is also a great one to bargain with. Always look for number nine!
Mark P,"Brisbane, Australia",Mar 2017,"Quiet, peaceful and away from the hustle of other beaches in different resorts. if you want relaxation you should head down to Nusa Dua  "
Liz C,"Clayton, Australia",Mar 2017,"Nusa Dua beach is a beautiful and calm beach, great for swimming and spending the day.We had some lunch at one of the resorts and walked down the beach.Highly recommended :)"
Travel Beyond,"Honolulu, HI",Feb 2017,So nice with lots of restaurants...  This beach is so neat to walk along.  Lots of restaurants and vendors so we can never get hungry.  Hope to return soon.
philjanal,13 contributions,Mar 2017,"Beaches not so safe for anyone unless good swimmer, drop off pretty quick, but there is a safer part near Bali collection, good for kids. "
woo d,"Singapore, Singapore",Mar 2017,Beautiful backdrop of the ocean. Clear sea and clean beach. Security on the beach ensure the safety of the visitors staying  
domo82,"Newmarket, UK",Mar 2017,Would be great if not the sea weeds that are verry close to the shore ... not the best beach on the world but nice enough ..  
mxhdapxt,"Singapore, Singapore",Mar 2017,"Easy access to the beach, no payment required or whatsoever. Beach is clean with beautiful sand and waves. Stretch of beach bars (area is fill with resorts). Beach is not as crowded as Kuta therefore it is worth going to. Good spot for suntanning. Water activities are available there too. If you don't intend to get wet, do not visit the beach. You'll get tempted with all the activities happening there. Ps, they have flowriders there too. Get on to their tiny islands and get to the edge of the cliff for a beautiful photo. If you're a fan of the water and the activities, you'll probably end up spending the whole day at nusa dua beach. Definitely a must place to visit when you're in Bali."
joyance,"Singapore, Singapore",Mar 2017,"We had our own private beach area, although you can walk down the clean beach to the other side infront of other hotels or resorts. The sand is clean and beach area not to crowded. The waves were huge and since the red and yellow flag was up, we were just by the side to play in the waves, didn't swim out into the sea. With the rushing of the waves, my children had a great time jumping around. You can see many surfing too, I guess the waves are large enough for them. As the tides are strong, you need to be careful with very young children and not let them play alone at the shoreline."
balichick47,"Melbourne, Australia",Mar 2017,Clean water Clean sand but our was a private beach Lots of wedding pics being takenGood to people watchLots of choices for food etc
Harshanath I,4 contributions,Mar 2017,Nusa Dua beach is very clean and less crowded.  We stayed at Inaya Putri and had the beach access from the resort. Beach is safe for a swim and ideal for long walks.
Nicole0999,"Perth, Australia",Oct 2016,"Great clean beach and less touristy. Top restaurant on beach called Kauputi that I would highly recommend. Spectacular beach side view at ""the St Regis"". This area has the best resort hotels in Bali. More upmarket, clean and safer than other parts of Bali. Great shopping nearby with quality shops and restaurants. Ubud would be my second choice but for a different more laid back quiet experience. Enjoy!"
Xavier007_04,"Paris, France",Feb 2017,The beach of the south of Bali the water is clean the sand also.You have a lot of nice restaurant on the beach You can rent surf paddle ect ...
JaneMcc1965,"Manchester, UK",Mar 2017,The beach is huge great for long walks along the sand as well as a bit of beach combing. Very clean & unspoilt Lots of hotels at the back of the beach offering lots of places to eat or get a drink 
shashiwithlove,"Bengaluru, India",Nov 2016,Most of the beaches in Bali are clean and they shine blue in afternoon. This beach is also safe and some activities are also done here. This beach is one of the safest to swim beaches in Bali. The sand are soft and great for a visit.
Michael Anbumani,"Seremban, Malaysia",Mar 2017,Beautiful beach with cool clean water. Nice beach to experience with children & adults. One of many popular beaches around Bali. Tourists love this beach.
junior g,Singapore,Mar 2017,A good place for anyone who enjoys white sand beach and clean clear waters. Good for swimming and on certain times for surfing.
Thecoventrykid,"Coventry, UK",Feb 2017,"Watch out for beach sellers selling Kites and dodgy watches. The sea is warm but a little rough, the red flag was flying through out our stay. good for surfing."
TrevorT-Bone,Male,Feb 2017,"I enjoyed the relaxing environment we had here i enjoyed  my pot of coffee just watching the beach and the sea go back and forth, and people watching what more is there todo."
ivan_darius,"Sanur, Indonesia",Feb 2017,"White sand beach, clear water to swim, plenty choices for beach activity, great cocktail at the nearby beach bar. Overall is good."
Mat G,"Melbourne, Australia",Mar 2017,I found this beach one of the cleanest (and quietest) in Bali. Sand is white and soft and great for long quiet walks with the one you love !!
Sachelle H,"Paris, France",Mar 2017,"An absolutely beautiful and relaxing beach! The water is a great temperature and nice and flat.There is alot of resirts on the beach that offer different settings, Ayodya resort has the best atmosphere.We hired some bikes and rode along the beach pathway which was lovely."
LILLY_BBB,"Belgrade, Serbia",Oct 2016,"White sand, turquoise water. It's only bad that you can not swim far from the beach. There are warning signs and when you reach them the ocean is still not deep enough. Local residents cannot reach the beach so it's pretty empty. Sometimes you can see few local woman selling souvenirs."
krummeltw,Perth W Australia,Feb 2017,"During our 13 day stay at the Westin Resort Nusa Dua we spent nearly every day swimming at this lovely beach.Water is not the same as you experience in Aussie beaches but is best located beach around Bali coast. Staff work hard to keep beach free of debris, day beds etc are kept clean and you can ask waiters for drinks or snacks.Plenty of activity on the water, snorkelling, jet ski, para gliding, etc. Nice beachfront for a walk, bike ride or stroll along to see the connecting Hotels. Only negative is the constant hassling from the Hawkers."
Terri T,"Calgary, Canada",Feb 2017,Beautiful aqua blue water. Perfect ocean temperature. Not too many peddlers. Lots of great places to eat and drink along the beach.
arievo,"Jakarta, Indonesia",Aug 2016,"Good place for relax in the beach with white sand with long beach line. Located in the heart of Bali and many luxury hotels, make this beach so popular to visit."
RuxtonSun,BC,Feb 2017,"The beach drops off quite quickly at the shore line and then remains the same level for a long ways out.  It is like a huge swimming pool that empties when the tide is out, but then you can explore the tide pools, which is lots of fun!  We aren't surfers, but every day there were people out there catching waves.  It looks like the surf accommodates beginners as well as more advanced surfers.  Being near the equator, the water is always warm!"
Jolandita,"Stara Zagora, Bulgaria",Mar 2017,"One of the best beaches in Bali. Long beach line.Very clean water. Beautiful white sand. There are also lots of water activities especially if you are a beginner. Very good location to watch the sunrise, as well as the low tide periods. We saw some newlyweds taking photo sessions :) The area is quite safe and not overcrowded since most of the luxurious hotels are there. Maybe it is because most of the tourist think it is a private beach only for the hotel guests, but it isn't. There are also some locals selling paintings, wood craft etc. Be prepared to bargain if you want a fare deal :)"
varun b,2 contributions,Feb 2017,Hey friends beach sites view are beautiful so much clean and clear beaches really had so much fun at there
CorporateSud,"New Delhi, India",Feb 2017,A nice peaceful beach for a morning and evening walk with your partner....We enjoyed watching the sunset.......
MrsWarrior,"Birmingham, UK",Nov 2016,Lovely beach. Relaxing. The staff at the villa we were at had recommended this beach to us. We are glad we went. Friendly staff. Happy to help. Plenty of areas to sit and sun bathe or just relax. Drinks available to buy with ice. My husband went for a swim whilst I admired the sandy beach and breeze. Managed to find some beautiful shells that I bought back with me as souvenirs :)
ChristineBALI2016,"Perth, Australia",Jan 2017,Beautiful white sand (like in Perth Aus) clear water and lots of water activities but all round expensive for Bali
sophiejeffs,3 contributions,Mar 2017,"Great spot for families to stay if you want to relax. Not the best spot for the cheap shopping or cheap massages that most people come for. Here, you will pay a little higher price than in Kuta area but it's a clean sandy beach."
mikemcdowell2014,"Jarrow, UK",Mar 2017,"Great beach that has a gentle slope that is great if you don't want to out of your depth. Lots of sea grass underwater so the shore needs constant cleaning by the hotels...and gets itAll water sports can be catered for with numerous places on the beach offering their services. Don't settle on the first price as they will negotiate even if a few dollars. Bartering is fun so smile and enjoy,don't get annoyed but be prepared to have a walk away price Our friends went on the""flying fish"" and loved it. Hover boarding looked fantastic, looking in the hands of experts, like a scene from the Spiderman moviesPlenty of choice all the way alongLoads of food and juice available all the way along from the blow hole to Holiday InnLast tipTake water...it's gets hot"
JuliannaD,233 contributions,Feb 2017,"...all the visitors no natter from which hotel they are. Nusa Dua beach isn't private but meant to be used by tourists. It's clean and safe as there are security guards everywhere around the area. I'm not sure you'd be offered a hotel sunbed if you're not this particular hotel guest, but you definitely won't be asked to leave once you decided to stay at this beach. Night lighting is lovely)"
George P,"Budapest, Hungary",Jan 2017,"Then youhave got it. One thing you should make sure of though: go to the beaches by the hotel resorts! Those are the real thing really. There are entry points for any tourist, just ask or look for it.Then enjoy!"
636Debbied,"Perth, Australia",Feb 2017,"We spent many hours strolling down this beautiful beach.  Loved it!!  My husband tried his hand at waterskiing, an activity that he hasn't indulged in for many years.  The beach was kept immaculate by many bali workers.  Loved watching the cruise ships that anchored there."
KBJBWM,46 contributions,Feb 2017,Love this beach so much; there are many hotel around this area ! There is the water blow too !! Love it 
kirstyjane,"Christchurch, New Zealand",Sep 2016,"Beautiful spot to walk along. Swimming 3/5 and snorkelling not possible. Great location, clean and presentable but don't get excited about tropical island. "
Diogo B,"Munich, Germany",Mar 2017,You cannot swim in the water because it's not so deep. No waves either. Great if you don't like crowded beaches and waves. Good beach for kids too due to the shallow water.
saraleenah,"Velika Gorica, Croatia",Feb 2017,"It is a gorgeous long sandy beach... but all the sunbeds and umbrellas are reserved for hotel guests, from different hotels. It is way to hot to be out on the sun, so you do need a cover, and the only way to do it is to walk all the way to the far end of the beach where the sunbeds can be rented for 50 IDR, however bear in mind that this part of the beach has a red flag for dangerous and it is not for children at all, since the waves are high and they push you back and forth in the shallow parts of the beach. It has a free shower which is great, and the taxis are nearby"
Leah H,24 contributions,Mar 2017,Clean with clear water in February and heaps of water sports.  Beach was kept clean and no hassling however you still could get massages or buy nick backs. 
Saveen S,"Kuala Lumpur, Malaysia",Feb 2017,"Visited in Feb 2017 and was very very quite during the day time.... believe it, was making some sounds during late hey...."
Tommy C,"Maui, HI",Feb 2017,"Located behind the resorts in the ""resort town"" of Nusa Dua, the beach is a popular place for tourists due to the proximity to their hotels.  The beach is polluted - trash and plastic debris can be found along the shoreline and in the water. Some spots may appear cleaner as some of the resorts rake the trash up each day. Heavy boat and jet ski activity in near-shore waters. The pollution situation on Bali beaches is significant and does not seem to be improving. There is a nice walking path along the beach. Great spot to catch the sunrise."
Ginny M,"Hartford, CT",Feb 2017,"This beach used to be a gem. Unfortunately ocean trash is ruining the beach. Bali needs to figure out how to dispose of its trash in a sustainable way. I don't think I would come back again. Years ago when I visited this beach , the beach and the water was gorgeous. At low tide I walked in tidal pools which looked like they came out of a Natural Geographic magazine. That is all gone now."
travelbugPJ,PJ,Feb 2017,"One of the best beaches around. Beautiful location, fine sands, clear blue water. A great place for a swim or just laze in the sun."
Muhammad Salman,"Lahore, Pakistan",Mar 2016,"It was Great experience to be in Bali for my Business Tour. Great Place, Great food  Great Place. Nice place"
Mukesh70,"Kuala Lumpur, Malaysia",Feb 2017,"This is one of the beat beaches of Bali. The site which I visited is close to hotel Hyatt. This beach is having slight rocks. Water is slightly dirty, not suitable to bath. Lot of people are visiting here. Good location for photography. There are some shops which are selling food and dresses."
Travelfreak2401,418 contributions,Jan 2017,This is a lovely beach for doing watersports activities...loved the water here...better to visit early morning...becomes very hot in the afternoon
victorl654,"Yucaipa, CA",Feb 2017,Nice beach but if you visit the south or southwest beaches you will be blown away! Visit Sunday's Beach club. 
Grace ܔ,"Bangkok, Thailand",Jan 2017,"This beach is full of water sports equipments, and I thought it would be a nice beach since the tour guide said its one of their top beaches but I cant see any special on this beach. The sand is more like of small stones and brown and painful to walk without sippers. Barely even have a place to chill without getting ask 10 times if you want to do water sports activity."
Gary B,"Melbourne, Australia",Jan 2017,Very clean beach both sand and water sand is very white and clean water crystal clear and great to swim in walking track along beach or stroll on sand we stayed at grand Hyatt and direct access to beach never busy and not hassled by sellers but there around if you want something
Jenny B,"Brisbane Region, Australia",Feb 2017,The beaches are as beautiful as the photos shows unless the have just had a massive storm!  It's a lot quieter down in Nusa Dua which is great for families!  Be careful as there can be rips so swim between the flags!
mfitriani,"Bali, Indonesia",Feb 2017,"You can still find a quiet hidden spot in Nusa Dua. It's never as busy as the one in Kuta/Canggu. Lovely beaches with great people. Please pick up your own trash, or other that's around you. We need to take a good care of the places that we visit, even the smallest gesture counts. We come here at least once a week from Ubud."
viktorija,"Hvar, Croatia",Jan 2017,I was there in January and its amazing.... beach is so clean and sea is so green ! Only peace in Bali worth visiting 😄
Refiloe B,"Johannesburg, South Africa",Dec 2016,"Staying at the St Regis meant that we had access to the private beach with its beautiful sunrise. As a runner, I went out every morning on the beach running trail and the beach is just beautiful, Im glad that I stopped to enjoy the sunrise most mornings. Even when it rains its pretty."
Ayman A,10 contributions,Feb 2017,I went to the beach in seminyak and nusa dual and for sure nusa dua is better regarding waves and scenary and the sand 
Bence V,"Budapest, Hungary",Feb 2017,"The good part of this beach is before you hit the water. It is not crowded, clean and nice, the tropical atmosphere is very relaxing.Unfortunately the water is barely transparent, and it is full of jetskis, speedboats and everybody seems to be in a hurry (or rather show off). This makes the beach practically unusable for more peaceful activities like snorkeling, kayaking or swimming."
Petros Ioannou,"Nicosia, Cyprus",Feb 2017,The most amazing and fantastic beach on the whole bali!clean sand that is cleaned every morning and relaxing beds for everyone
zerrin3,"Melbourne, Australia",Feb 2017,very clean the sand and the water was just amazing.  Great place to go swimming or go for a long walk
cajafjones,"Adelaide, Australia",Jan 2017,Very clean beach and a great place to enjoy the water or just relax. There are a lot of great resorts along this beach with the Inaya Putri  resort one of the best.
YDai,"Shenzhen, China",Feb 2017,"Compared with other beautiful beaches like those in Maldives、Mexico or Sanya, the beach at Bali may be a disappointment. Sand is rough and the color is almost gray, with lots of dirts in the water. "
Gary M,"London, UK",Jan 2017,"Best beach in Bali, this beach is on a very long stretch and is very clean and nice. The sea is calm and there are lots of activities which you can participate in also. "
Christopher V,14 contributions,Sep 2016,"Nusa dua beach is beautiful, it's not the finest sand but the views more than make up for it, some interesting sea life is easily accessible straight from the beach, we went snorkeling in the bay just off the beach, saw many fish."
Sibasish D,30 contributions,Feb 2017,"One of the best beaches in Bali ,Where you can hang around with your family .Altough most of the hotels have their Private Chairs which are reserved for their guests.But still you can hang around there .Great Place we spent almost entire day .You can also do sea surfing there ."
abbeyjennifer,"Cronulla, Australia",Feb 2017,"We visited Nusa Dua Beach yesterday and it was beautiful! Clean sand, clear blue and very warm water! It is a nice beach to swim at, although the waves were huge and if you don't go out far enough, your feet get swept up underneath you and you end up getting dumped in the wave! Very nice beach though! "
Tengiz_D,"Jurmala, Latvia",Feb 2017,"Clean, soft and beautiful, nice sand and water, so you can not only photo it, but swim also with your children"
soodprashant,"New Delhi, India",Feb 2017,Its a beautiful beach with many bays. Slightly rocky. Many water sports are available. Must for a run! 
Mithun S,6 contributions,Jan 2017,This beach is usually very crowded as it is visited by the locals too.However it wasn't dirty and was well maintained. A good place to visit but definitely not mandatory. 
peyman s,"Tehran, Iran",Feb 2017,"It has white sand, very clean, various hotels and bars, soft sand, its not as lively as other beaches is bali,  yet it depends what you are after."
Carmigcar,Spain,Jan 2017,"We spent the day here with our balinese friend butu and his family. Very crowded but well worth the visit. Rented some loungers & spent most of the day in and out of the sea. Legs quite raw by being tossed around in the waves. Quite rough golden sand, boats to rent, massage etc."
terrykow,189 contributions,Jan 2017,"We were brought by a tour guide to nusa dua for snorkeling and water sport. Really dissappointed. The water is not clear at all and strong wave. Snorkeling and diving are wasting time. The boat for tourists are old and handled by local ppl. The safety awareness is very low. We realised there were only 5 life jackets for 7 ppl and 2 of the jacket were broken. Later, I found out from local ppl that the sea water at nusa dua is only be clear at August but strong wave plus dark at January. OMG,  tour guide and the water sport staff were never inform us about this. They just encourage you to go go go to earn your money by jeopardising your safety."
Beca15Ler,"Melbourne, Australia",Jan 2017,Nice clean water and white sand is suitable for relax and get sun during see the blue ocean. also close to the many restaurant 
Rosario E,47 contributions,Jan 2017,"I would avoid Nusa Dua, the sea has oil and the beach is so so, is better to go to the other side of the peninsula, Padang Padang beach - Rock Bar and if you want to go southern the best is the Sundays beach club, on both options you need to pay but it worth it. Nusa Dua is done! "
ArneMid,"Oslo, Norway",Jan 2017,"We are taking a few days of during CNY from Kuala Lumpur, thus wanted to try Bali this time. Nusa Dua beach is very nice by sand and water quality. Nice promenade along the beach also. But, the tide was a bit hefty, thus at low tide, it was not possible to go for any swim."
WWong77,"Melbourne, Australia",Dec 2016,"Also like a private beach as it mainly only the resort guest uses it but disappointed with cleanliness, lots of plastic bags and plastic bottles in the water."
bamunited2017,"Sydney, Australia",Jan 2017,"Beautiful idillic area, gorgeous.Views are beautiful of mountains and islands in the distance.Quiet for the majority of areas that are private for the resorts.Shame about the rubbish, particularly in the areas that aren't private, as the majority of locals and kids seem to swim in these areas but there's so much rubbish everywhere :("
H109,"Lund, Sweden",Jan 2017,Fantastic beach! Clean water and shore. Well organized service from the hotel.Perfect for long walks.
Wisnu A,16 contributions,Jan 2017,"I always come to this place like 2 times a month. Calming atmosphere, and sometimes I do jogging on the Peninsula Island. And if you wanna watch the sunrise, go to the waterblow"
Mathurahan S,"Vavuniya, Sri Lanka",Sep 2016,"Born and Grown in country full of great beaches,  I really enjoyed my trip to Bali. Especially for it's water games. Very clean beachesNot much disturbance from sellers. You will enjoy ur time in Bali... "
Kepr,"Brisbane, Australia",Jan 2017,"Beautiful beach..clear water, lovely sand. Excellent beachfront walkway in front of all of the luxury resorts & their restaurants, which are open to the public. You pay for the upmarket area, but still a great place to sit back & enjoy. Nusa Dua means 2 islands (they are actually headlands) that are interesting to visit. One has a temple  on it & the other has a big park with a huge statue & ""the blow"". "
GuideSabina,"Prague, Czech Republic",Jan 2017,"Nusa Dua is long stretch which I would describe in two sections.The first/northern part with the promenade marked on maps is beach with pricey resorts which take their section of the beach and water sports.The second/southern part (Mengiat beach) we liked much better as there is no section designated to a resort. This is nice long stretch of clean sandy beach where you can get sun chairs and umbrellas (or not if you do not want to), you can hire a kayak or just enjoy swimming or snorkeling. This was our favorite place which we have visited several times."
zjv76,"Sydney, Australia",Jan 2017,By Balinese standards this is a very nice beach for families.  It's very calm and quite clean.The hotels ensure they clean their strip of beach daily to keep it looking good.
DITSVK2016,"Kozhikode, India",Jan 2017,It's nice and clean beach Especially for surfing Who love surfing can choose it Local Peoples are nice and honest Regards Vk
Nihar Shah,125 contributions,Jan 2017,"I would recommend Nusa Dua beaches for swims and relaxation.. Much better than Kuta or Seminyak where there are hundreds of people, vendors, etc. to bother you.."
Intan_edinin,"Semarang, Indonesia",Jan 2017,"Nusa dua beach was very beautiful, it has beautiful white sand and very clean. It very comfort to play in nusa dua beach with your children and nusa dua beach not too crowded."
glust,South Korea,Jan 2017,This is a calm type of beach. The sand is good and the water is kind of clear but not for too much snorkeling.
Sandy_Roadwarrior,"Ooty (Udhagamandalam), India",Feb 2016,Decent experience. But there are definitely better places/beaches in Bali. Avoid watersports in this area. Not the best of equipment used 
CarlyLovesCoffee,"Newcastle, Australia",Dec 2016,"Stunning! We stayed at Holiday Inn and wandered along the beach. You can buy corn and sarongs etc from beach vendors, but it is not overcrowded. Action and adventure water sports are popular here. We loved it. "
JessPattoAUS,"Brisbane, Australia",Jan 2017,"Nusa Dua beaches are by far the best in bali.. white sand and blue water! If I was to return to Bali for another beach holiday, Id go back for sure!"
grahamandleonie,"Perth, Australia",Jan 2017,"Shuttle provided by Marriott resort. Drinks and food available also . Surf board hire is cheap, lounges and umbrellas available . "
Tanuj Goyal,"Mumbai, India",Jan 2017,My resort was on Nusa Dua beach only.  Water is clean and calm. Not much crowded (atleast the resort where we stayed). Enjoyed the place.
Barbara L,"Adelaide, Australia",Jan 2017,"I think this beach has both beauty & tranquillity and offers a beautiful sunset in the evening.  The sand and surrounds were clean and the kids enjoyed playing and swimming.  There was a few waves, so keep an eye on the less strong swimmers.  A lot of beautiful hotels share this beach."
peterkrisjones,"Brisbane, Australia",Jan 2017,great beach that is clean and free from hawkers. protected reef allows for calm swimming. coral can be uncomfortable under foot but great to just sit in water and float.
travel_yoda_aus,"Adelaide, Australia",Jan 2017,"Came here for swimming as Kuta / Legian beaches in Dec / Jan are literally swimming with plastics and garbage. Nusa Dua was great! Clean waters. Two chairs and umbrella 100,000 and same prices you would find anywhere in Bali..."
GeordieGirl71,NorthEast,Jan 2017,"Melia Bali, Indonesia is well worth a visit! Beautiful beach, lovely hotel and friendly and attentive staff, from reception to waiting staff, they are all helpful and efficient "
Joanne J,"Perth, Australia",Nov 2016,"Without a doubt this is the cleanest, calmest, coolest beach in Nusa Dua.  They trek in new bags of pristine yellow sand every so often, and on an early beach walk you ll be meeting the guys that rake and clean the Bay every day. The currents are manageable and safe for most swimmers. There are only ""hotel approved"" hawkers, so you aren't in for a bun fight if you need to grab the odd new Sarong. In fact, they became friends of ours over a week's stay, beautiful and peaceful locals. It has back to back, immaculate beach dining too. Such a lovely place to spend the day."
susanlK5543WN,Darwin,Jan 2017,"We didn't pay for any water sports, just sat in the beautiful water and enjoyed the sun. We also did not purchase food but it was available for guests from our hotel ( private beach)."
Sarah D,"Canberra, Australia",Jan 2017,"We did a tour of Bali's beaches, and this was by far the cleanest and nicest.  It didn't have any rubbish on it, or in the water that we could see.  It's in a private estate of 5 star resorts.  As opposed to Kuta, Sanur or Seminyak beaches it was clean, it looked nice and blue, and it made us want to swim.  It's got a little bay area, where it's great for kayaking and stand up paddle boarding."
Mary C,"Melbourne, Australia",Jan 2017,"I'm not one for the beach however I have fallen in love with the beach at Nusa Dua.It's like swimming in a warm water bath, the sand is clean, the water is clear and the warm breeze just flows over your body.  Just Devine.You can hire a lounge under a tree or umbrella for around $5.  There are outdoor showers to freshen up and toilets.There are plenty of eateries around.   In our first visit to the beach we were on the side closer to the blow hole.  Where we ate at a place located on the beach.   On our second visit we were closer to the beach near Inaya resort.  I preferred this location. We had lunch at Inaya resorts Ja'Jan cafe, all I can say is wow, amazing.Didn't want to leave this place it's truely a little piece of paradise."
Senior Writer,"Vancouver Island, Canada",Dec 2016,Lovely white sand beach itch access from numerous hotels in Nusa Dua. Not a surfing beach as waves were small.
btwatkins,"Adelaide, Australia",Sep 2016,"Take a stroll ,sunbake or a swim...fresh ..relaxing Devine way to spend a recharge ...gorgeous beaches"
harjeetb2017,"Dehradun, India",Dec 2016,Nice and beautiful beach with  five star hotels nearby. The restaurants at the hotels   gives you a good deal of choice. The water sports available include para-sailing and jet skiing as well as snorkelling and good for swimming.
Gaurav B,11 contributions,Jan 2017,Best beach in Bali if you want really good sand and sun. Advisable to go by cab as we were staying in seminyak (45min drive). Had an amazing day at beach. Be careful of prices as this is a premium beach. Would advise shoppers to do shopping in Kuta and Seminyak (we brought stuff which was at 50% cost in other places)...
MiamiTravelBug,Miami,Jan 2017,"This is the 4th beach I visited in Bali.It is also the cleanest and calmest. Sand is nearly white and very soft. Staff members are constantly cleaning up any seawead that washes ashore.Although there are a few hustlers here, they are regulated and don't persist as heavily as they do at other beaches."
willy219,"South Tangerang, Indonesia",Dec 2016,"I visited Nusa Dua beach directly from my hotel (Inaya Putri Bali). The beach is amazingly clean and fully maintain, because I saw a man who always do clean up whenever the wave bring some trash to the beach, he will collect them and put to the proper place. My kids are really really love this beach..."
locsnfreckles,"England, UK",Jan 2017,"I spent my entire afternoon on the beach, which was so amazing for me. I didnt have to move for food or drinks; only to get in the water and relax."
Dawn N,Mauritius,Jan 2017,Great beach. Soft waves. Lots of small be cases to choose from. Vendors available and lots of hotel restaurants to have coffee and chill. Quiet and peaceful. Plenty of water sports available. 
Larrabarb,"Gold Coast, Australia",Feb 2016,Excellent area to compare with the frenetic Kuta Legian area.  Calm and beautiful where you do not need to go far.
t2lae,"Richmond, Australia",Jan 2017,"Nusa Dui beach is not bad, it's swim able with clear enough water. White sand but the tide was very low at the time I went. Not much waves, more like a swimming beach than surfing. Lots of Russian tourists sun tanning on the beach. There's better beaches in Bali. Average but not great, cleaner than seminyak beach. "
Swati C,3 contributions,Dec 2016,"This beach is just behind the Ayodya resort where we stayed, had access to it 24 hours. Nice clean and clear water. "
Loves2TravelALOT_11,"Huntington Beach, CA",Jan 2017,This beach is peaceful and exotic. The sand is fine and feels so goo on bare feet. The Indian Ocean water is warm and relaxing. A perfect place to spend the day.
Carol P,"Perth, Western Australia, Australia",Dec 2016,"Nusa Dua is a lovely beach which is surrounded by five star hotels.  The restaurants at the hotels are available for all to eat at, which gives you a good deal of choice.  The water sports available include para sailing and jet skiing as well as snorkelling.  We also got on the glass bottom boat which allows you to see in the water.The areas are quite separate so no issues with swimming.  Most of the hotels offer massage and spa but on the beach there are many locals that offer massages for a fraction of the price.  It depends on what you are looking for.  My husband and son went to the Sofitel for theirs.  They only take local currency but there is a money changer in the hotel."
RajaSmoothie81,"Adelaide, Australia",Jan 2017,"This resort has it all...manicured gardens, yoga, spa treatments, 4 pools, beach, restaurants, child-friendly and other physical activities. The staff are friendly and helpful and I had a very relaxing holiday."
debgods,"Melbourne, Australia",Jan 2017,"While staying at Nusa Dua we walked the beach every morning & found it to be clean & free from rubbish, unlike Jimbaran beach."
Chris H,"Munich, Germany",Jan 2017,"We stayed in Courtyard which offers a free shuttle to their ""private"" beach or you can walk there in 15 minutes. Lots of hotels have their private section where you have chairs, drinks etc and the sales people don't approach you. With small kids it is nice as the water is very shallow.The beach itself is public but obviously the hotels do a good job cleaning it up from trash. The opposite you'll find on the northern side where there is a mix of erosion from the water and also lots of trash that noone feels responsible for. Though in the water on both sides you will swim with a lot of plastic particles! Quite sad also to see that a lot of locals throw their cigarettes at the beach or in the waters or have Picknick and don't bother to clean up after. Nusa Dua is supposed to be one of the nicer beaches on Bali but if you want to go for a beach vacation find a cleaner beach somewhere else."
saltis,"Stockholm, Sweden",Jan 2017,"Nice to walk on and nice to swim in morning when sea is less wild, water in january was very warm and not so clear"
Raps95,"Perth, Australia",Jan 2017,"Great surf and very family friendly beaches. Hire a surfboard or SUP, or grab a bike for a ride around the hotels."
Elizabeth B,9 contributions,Jan 2017,"this place so amazing, quiet atmosphere with white sand make my heart peacefully fallin love with this beach. sitting down, relax and get meditation then i've got a great day."
raghav_kapur5,"Dehradun, India",Jan 2017,"The beach is beautiful, clean and well maintained. It has been kept clean and green and serves as a reminder of the beauty of this beautiful country. "
Philip C,"Brisbane, Australia",Jan 2017,"These are amongst some of the best beaches in Bali, great surf and surrounded by luxurious 5 star hotels. A must visit on a trip to Bali "
Hanan H,"San Ignacio, Belize",Jan 2017,By far the best beach in Bali we have seen. If you are here it's worth checking out and once you do you won't leave you will keep coming back. Even if you are staying in another hotel make sure to come here. Blue water white sand everything you need. Great food and drinks you can pay to sit at one of the hotels umbrellas if you order food and drinks and spend the day there. We checked out a few beaches and this was by far the best. Also if you fancy a surf lesson you can do it here. 
Nicole M,"Jarrahdale, Western Australia, Australia",Jan 2017,"Gorgeous, clean beach beautiful blue water, was lovely to swim in much nicer than in Kuta / Legian area."
escapebo,"Dubai, United Arab Emirates",Dec 2016,"It was calm conditions when we were there and also clean,we saw lots of beaches in Bali, extremely dirty, unpleasant . This is well protected."
Masud_Odvut_Dunia,"Dhaka City, Bangladesh",Sep 2016,Beaches are with different view in different part of Bali and this one is an excellent one. This is a bit quiet one. You can enjoy sun bath or just see the low tides here...its a place of scenic beauty.
Eizel7777,"Tavaksay, Uzbekistan",Jan 2017,"Premium place in Bali! Expensive over 2-3 times then Kuta, but for premium you have to pay. Security level is high."
Liambo,"Belfast, UK",Jan 2017,We found the beach to be grand if a little 'untidy'.  It is a shared beach with other hotels and could probably do with litter picker every day. 
moju72,Delhi,Dec 2016,Beautiful beach that is cleaned every morning. Safe. We weren't bothered by hawkers either. This beach fronts several 5 star resorts.
Tonyrandall3,"Sydney, Australia",Nov 2016,"This beach is nice and quiet, clean and very nice to just lay around on for hours and hours. Its great for kids, and its quiet safe. There is not a lot of waves so its a great place that you can just wade around in for hours.When you are looking for lunch or something to drink, you can just walk up the beach and there is a variety of options for you and your family to choose from."
Shane71WA,perth,Jan 2017,Nice clean extreamly tidy beach that was quiet.Not many people on the beach no matter what time of the day or night we went
