Name,Country,Date,Content
Septia C,"Jakarta, Indonesia",Dec 2017,"One of the most beautiful places I have ever visited! I couldn't believe my eyes when I first saw it! Unbelievable! i went down the cliff to the beach and it was more than worth it. only a few people there, and at the top, there were actually many people."
Annie Pham,"Calgary, Canada",Nov 2018,"Come here early, or after 3pm as this place gets extremely crowded! This place is so beautiful and definitely worth a visit! "
Diaz P,96 contributions,Nov 2018,"I like natural view and not common. So I choose Nusa Penida. Comparing my visit last year, more tourists visit this beach. Unfortunately Local government does not yet build road facility to this beach. Other facilities that must be equipped are trash bin, cellular access and winker. I also suggest to local audthority to add two trips to Bali from Nusa Penida so we have more time to enjoy Nusa Penida and able to come back to Bali at 17 PMI called my holiday to some spots in Nusa Penida as extreme journey, because we need more effort and power to arrive there using motor cycle (some roads are still broken and only a few winker) and off course walk down to the spot or walk down to the steps. Need to dare to walk down and pass ravine. I dont have daring to pass ravine. So I enjoy the rock cliff and sea view. How about youI agree with other writers that the traveller must prepare the best route to maximize your visit in 1 or 2 days, powerbank, guide (if needed), equipment (sun glasses etc)"
emtod,"Gainesville, FL",Oct 2018,"Obviously I saw a photo of Kelingking Beach on Instagram about 2 years ago, and ever since then I knew I had to go see it. Opportunity came when my husband and I took a trip to Bali and spend a night in Nusa Penida.Kelinking Beach was literally just as gorgeous as it is on Instagram. Haha. Truth!! So many beautiful views of it. I probably took a million photos. For real. As far as the hike down to the bottom...my husband has a fear of heights so had no desire to attempt. I wanted to hike down, but had only flip-flops on that day (whoops). I did hike down a little bit of the way down the initial really-steep part, and it wasn't *so* bad. Honestly if you have a pretty good baseline level of fitness (ie: I work out 2-4x/week, so this is coming from that perspective), and you have on good footwear, and water, you'll be fine. Just maintain 3 points of contact and move slowly - testing the strength of the bamboo rails before you put any weight on them. Its do-able. I could have done it in flip flops, but I didn't want to ditch my husband lol.Beyond the actual views, there are a bunch of warungs where you can get food and drink, fresh coconut, etc. We did have to pay a small fee (15,000? 11,000 IDR?) to park our motorbike there as well, which was fine. The road to the actual beach is not paved and needs some serious work -- the east side of the island, in comparison, is *much* nicer in that regard. But I'm sure in a year or two, it'll all be paved."
Pratyush Srivastava,"Navi Mumbai, India",Oct 2018,"This place is surreal and truly heaven. The T Rex shaped cliff and clear blue water with hundred shades of blue.. Perfect for picture and enjoy the nature and sea around.. To reach the beach one needs to climb down the cliff, a lil hard, but doable. Takes more than an hour or two.. If you have time, don't miss going down beach.. You won't regret this.. But don't swim too far..Its a perfect place to be.. and most beautiful in Nusa Penida.. Bali too..."
HariKRajeev,"Bengaluru, India",Nov 2018,This is one of the places to visit before you die . The beach has a viewing area from the top . We can take pictures from there . If it is a crowded day then you will have to stand in a long queue . There is a narrow walk way to the beach . It is very steep . A lot of tourists take that . But it is broken in the beginning. 
Janwood47,"Sunshine Coast, Australia",Nov 2018,"We had a driver all day who took us here.  The view was spectacular however the road needs improving, given the large of amount of daily traffic to this special tourist attraction."
librandips,"Singapore, Singapore",Nov 2018,The beach is lovely and untouched. Perfect to take nice photos. Not sure if u can all the way to the bottom. 
swissmanagement1,"London, UK",Nov 2018,"Not an easy hike but certainly worth the views all the way down, most beautiful scenery in Nusa Penida Island"
Tacion83,"Dhaka City, Bangladesh",Nov 2018,Good place to visit in Nusa Penida. You can take car/rent bike to go there. Must visit place. We enjoyed a lot. 
Annalina,"Varberg, Sweden",Nov 2018,"The view is amazing but do not climb down the “stairs”, the ground is moving beneath your feet and the steps are made from bambu and the railings are not steady! It’s a 45 min walk/climb down to the beach. Some steps are about a meter apart. And it’s so steep! They even have a warning sign. But the beach was amazing but the current where to strong so you couldn’t go deeper than your knees. "
jas l,60 contributions,Nov 2018,"Worth to come, even the road was bad. Still in progress for improvement as per the locals. i suggest u to hire rental car with guide so you can go to many location in 1 day!  motorcycle not so recommended, but if u like adventures ride u can try 😂 some of them get lost, can’t even find the place. not all the areas have telephones line. So my advice pay extra or u will waste all ur time & energy with the bump. "
Himawan Widyandaru,"Yogyakarta, Indonesia",Nov 2017,"Best views on nusa penida. tourist packed as expected. A very beautiful sights to see, beach is very beautiful but you need an extra stamina as the stairs to the bottom is very hard and only the one that has adrenaline that could do it. Instagram photo would be a nice purpose to visit this place, and road leads to this beach is great compare to other destination in nusa penida. Must visit indeed if you're tired with all bali chaos and kuta party scene :)"
atika s,21 contributions,Oct 2018,Its unbelievable. This place is totally amazing. Cant wait to visit it again. Don't be hesitate to ask people for the right direction. All of the locals are so friendly and nice.
ridhikh,"New Delhi, India",Oct 2018,"Must visit, if you are fit please go tho the bottom and swim in the most serene white sandy beaches. there are more than 700 steps to the bottom and then all the way up. the climb will easily take 2 hours even if you are fit"
Umesh N,"Bangkok, Thailand",Oct 2018,Most beautiful hues you can ever see. Worth the travel and must see if you are in Bali. Get a tour operator like Bali4U or directly go to Sanur beach where you can get a trip organised. Suggest you start early in the day. Pick one of the first speed boats around 7:30 or 8 and head to Nusa Penida. Better to take a hat and sunscreen as it can get quite hot and sunny
Jorden K,"Hamilton, Canada",Oct 2018,"During our three week vacation in the area of Bali, this site on Nusa Penida was undoubtedly my favourite. The view from the top was absolutely incredible. My girlfriend and I were feeling ambitious so we decided to trek down to the beach. This took approximately 40 minutes to get down as it was extremely hot and the “stairs” were quite steep. I put stairs quotations because it is in fact a narrow, steep, and uneven pathway made of jagged rocks and a hand-fashioned bamboo rail. The descent and climb back to the top were quite taxing and I would not encourage it for anyone with poor physical health.Unfortunately the beach is very wavy with strong currents so you are unable to fully get in to the water at the beach. There are drinks available at the beach but you will pay much more for them, so bring water."
Jojo_Travelers,"Bali, Indonesia",Aug 2018,"Klingking Beach so nice spot,you can going down but bit difficult steps going there just be careful.the beach nice and blue good for travelers!"
Lucien_LE,"Bry-sur-Marne, France",Oct 2018,"It's a beautiful spot, but there is much more to see in Nusa Penida...It is really crowded, really hard to take a decent picture without anybody on it.Better to go to Seganing waterfall, Saren Cliff Point...etc."
Laura The Explorer,"Toronto, Canada",Oct 2018,Skip the tours to Nusa and head here for the day. You can trek down to the beach and really experience the scenery. Be aware that it is an hour and it not easy but it is worth it.
Bre,"Ontario, Canada",Apr 2018,"The most beautiful island coastline I've ever seen! We rented scooters on the island and the roads are so rough.. it was like mountain biking. I wiped out and broke the rearview mirrors and scratched the moped up a bit, but I only paid $20 CAD for the repairs so it wasn't too bad! I wouldn't recommend renting scooters, it would be best to have a driver, but the moment we did reach smooth roads (briefly), we were cruising along winding lush jungle roads with utmost freedom. Still, the roads were scary... I would hire a driver! Though it is still a bumpy ride."
Afiz4,"Kuala Lumpur, Malaysia",Oct 2018,"Came here under special package by crown tour. The time slot for each tour was too short, just enough to take photos. I will come again to swim and stay longer. The journey down to the beach is 1 hour from the top. The water looks pristine blue from the top. Definitely a sight to behold. I’ll be back! "
Lauren V,"Bornem, Belgium",Oct 2018,"The view is superb from upstairs.But downstairs it is just as pretty on the beach.The hike is sometimes challeging but with some decent shoes it's not that hard, it's tougher going up than down :). But there's always ""fences"" to hold on to.Definitely worth going down!The sea is rough so I would not go far in the water, there is a lifeguard who blows a whistle when someone is getting too far."
Bryonymbrand,Wigan,May 2018,"This was something I was most looking forward to doing during my trip to Bali and it definitely didn't disappoint, in fact, it's one of the best places I've ever visited.The hike down in the heat is tough, especially given the narrow and steep steps down, but it's certainly doable and it's so worth it. I'm a seasoned hiker so breezed it but my friend is the opposite end of the spectrum and still managed with a little assistance.We hired a guide mainly because we had no idea where it was but if you can find your way around the island without then you can do it alone. I would recommend doing it early morning as there's no shade what so ever and it's baking in the midday sun.When you make it to the beach it's beautiful, clean, quiet and what you'd expect to see in a James Bond movie. I could have spent all day there.Do not miss this!"
Nicolas P,"Lima, Peru",Oct 2018,"This place is pure beauty. Another wonder that mother nature has to offer ;) Energetic and breathtaking.CAUTION: avoid going down, it is very dangerous. One bad step and consequences can be terrible. Better to enjoy the view from top because a place like this doesn’t worth it to enjoy it under stress. Otherwise you are more focused in the climb down and up, so whats the point?  I had a really bad time because i didn’t know how hard it was and needed to come back half way down (and i consider myself very adventurous btw :o). Enjoy the view!! "
Nga N,"Ho Chi Minh City, Vietnam",Oct 2018,"If you have enough time and condition of health is ok, you should get down to enjoy the beach. But the way get down is not easy at all. It takes an hour to get down and maybe more than an hour to get up again. Its really exhausted. There are many people giving up at ghe half way, included me. "
Julie L,"Ho Chi Minh City, Vietnam",Oct 2018,"Kelingking beach have the good ways go to there, not hard ways like Angel Billabong's. Really nice place. I dont like to pay 5.000 rupiah for 1 person and 1000 rupiah parking ... If they earn money too much, they need to repair restroom public and the ways go down on the beach too. "
Billinda1964,3 contributions,Oct 2018,"One of the best and most terrifying experiences of my life... My boyfriend and I tackled the hike down to the beach at about 9am. Not too busy at this time but still people around. The hike down was hectic and so dangerous and the way up was exhausting. I saw people suffering heat stroke and dehydration which could have been fatal if they were not careful. The beach is totally worth it and one of the most exceptional beaches I’ve seen but there are a few things to know before you go: 1. Bring so much water- it’s a life saver and if you have enough to offer to people in need it can be a literal life saver 2. Wear shoes... we wore jandles (flip flops) on the way down and I ended up doing it barefoot, but the way back up the ground was too hot and I would have preferred real sneakers. 3. Do not attempt if you are unfit and think you will not make the climb back up. 4. The shore dump is not something to be taken lightly... it is amazing and refreshing but be so careful, I saw a guy dislocate his shoulder being dumped back onto the beach and luckily my boyfriend (knows first aid and shoulder distress) and a tourist who had just finished med school were there to help. A lot of people will not be as lucky. Enjoy every minute but be safe and look after people around you. Really sad to hear about people drowning here and it happens far too often :( An amazing experience but very dangerous. :) "
Agnes Kumala D,31 contributions,Oct 2018,"To reached this location you must willing to be an explorer.. the road quite tough.. Google Map can helped u.. notes: please use Telkomsel as your phone providerIt can be reached using motorcycles buuut prepare your self to be expose with dust and bumpy road.. caution: the road conditions like a trail road😂U can rent a car with driver with cost IDR 500,00/ day. Well if you traveling with kids better rent car.The location is amazing! If you want to swim in the beach you have to hike extreme hills😂😂My hubby don’t allow me to did that😖 but I wish i did😔😔"
Katy S,3 contributions,Sep 2018,"This is one of the most beautiful place, which I ever saw.You can also walk down to the beach.I can recommend this place, if I will have a chance I would go again!"
DjaliDjali,"Jakarta, Indonesia",Oct 2018,"It's one of the most popular destinations in west Nusa Penida. It requires good physical condition to go up, down and up again, especially under the tropical sun. It's located quite far, 1,5 hour approximately from Sampalan, the main port to reach Nusa Penida from Sanur. Because of its popularity, to avoid the crowd, I suggest you to be here around 8 am. The earliest fast boat leaves Sanur at 7.30 with 45 minutes travel duration. So people start coming from Bali main island from 10 am approx. It'd be ideal if you spend a night in Nusa Penida and arrive early in Kelingking beach. So you can enjoy the white sandy, secluded beach on your own for some time. You take steepy stairs to go down that only fit for one person. In the busy hours, people make quite long queue waiting to go up or down in turns, one by one. The shower room isn't available on the beach, it's on the cliff. You should pay 5000 IDR to use the shower room/toilet.I wonder how grand the view would be during sunset time. If you spend a night in Nusa Penida, you can try to watch sunset here. Altough the lack of street light and poor condition of asphalt in some parts throughout the journey would be a challenge.And dear my fellow travellers, please mind your trash. The waste management here hasn't been well developed. Bring home your garbage, avoid using plastic straw & buy the mineral water in big size (1L).Happy travelling"
Zach Reep,"Kuala Lumpur, Malaysia",Oct 2018,Need to come here & feel the wind blows with the beautifull scenery..the road a very bad..need extra carefull..to many off road and slick rock
Katie M,26 contributions,Oct 2018,"We took a motorbike to see some of Nusa Penida’s sights. We had read about the rocky off-roading it would take to get there, but since my partner is an experienced driver we thought we could handle it. Be warned, you’ll be going slowly and swerving around potholes, trucks on the wrong side, and walking your bike up slippery gravel. But in the end, it’s about the journey and this gorgeous view! Note, there are some restaurants for food and drinks at the vista. "
Andrew Black,"Newcastle, Australia",Oct 2018,This place is the best vista on Nusa Penida. I was concerned for the amount of rubbish there and over tourism.
Leuventripper,"Leuven, Belgium",Oct 2018,"I piss on everyone who doesn’t do the climb, but please be prepared. The sun is burning hot and the climb gets worse when you pass the middle to go to the beach. It’s very steep and a real challenge. Make sure to bring your own water because 1 bottle is 50,000r at the beach, and maybe some lunch. We enjoyed the hike a lot! Better not to do this with children.  Also mind the waves! They are big and very strong."
Ellen F,10 contributions,Oct 2018,"We visited Kelingking and took on the trek down the cliff edge to the beautiful beach below. As other reviewers have said you MUST wear appropriate shoes if you are taking this on. We saw many people struggling in flip flops and even saw one girl slip and fall, losing a flip flop through the gap in the fence that saved her. We wore Tevas sandals, sneakers would also be appropriate. If you're in good shape and don't mind a scramble, this should be fine for you. Avoid midday as heat can be unbearable. The worst thing (and my reason for four stars) is that the tides and waves are VERY strong. There are a few flags and a guy with a whistle but not much else to keep you safe. Would highly recommend this trip but we prepared to get dirty and tired! "
Tiny Naksha T,34 contributions,Sep 2018,"If you planing to visit Bali - Indonesia then don’t miss this place. Here are some points to make your plan easier for nusa penida.       1. You wish you can do day trip at Nusa penida or you can stay there also       2. Start your journey early at morning so you will able to catch boat      3. To Nusa Penida they have speed boat service with different timing form Sanur port, buy return ticket it will cost you near about $25/p ( there are many companies with different timing starting from 8:00am)      4. At Nusa penida you can rent bike for $5 or also you can hire 4 wheeler for $20/p         There are so many stunning places are there to explore like kelingking beach, broken island, angle bilabong, crystal bay.In kelinking beach if you wish you can go down also but path is not good at some point broken steps so be careful while getting down .. also make sure you have time because it will take almost 2hr or more to going down n come. "
snehalpatil3091,"Doha, Qatar",Sep 2018,"If you are planing to visit Nusa Penida - Kelingking Beach, then follow this route for easiest and cheaper way — 1. Go to Sanur port and buy return ticket for nusa penida ( speed boat usually run in morning ) so be there as early as possible (try to reach 7:00 am ) 2. It will take 45 min to reach nusa penida 3. Try to hire 4 wheeler with driver or bike 4. Must visit kelingking beach , broken island , angle bilabong, crystal bay ( this all places is possible to cover in a day )   If you have time then you can go down in kelingking beach but road is very stiff and broken and it will take 1 hr to go down, so manage your time before you go down .. Top view of island is just breathtaking.. most beautiful view i ever seen .. if you are planing to visit Indonesia then dont miss this place .. !!"
CharlotteKirsch,"Reading, UK",Oct 2018,"The main viewpoint is incredible. There is a 5k entrance fee per person to get in to see the view. Once in there are bars, restaurants and shops if you want to stock up on any items. The viewpoint is so beautiful, but expect to wait in a queue for ‘the’ photo!If you plan to walk down to the beach then don’t wear flip flops and have sturdy shoes. The pathway isn’t very good!"
kayman99,"Melbourne, Australia",Oct 2018,T REX is only about 8 k's in a straight line from the port but it took close to an hour and a half to get there. The roads are the worst I have been on. Painful actually. A four wheel drive would struggle to get there. But once you do it is a beautiful beach as all the photos suggest. We went from there to Angels Billabong and the road was just as bad. Once again the beaches were amazing but if you don't want to sit in a hot car getting bumped around for hours I would avoid it.
meikadalton,"Brisbane, Australia",Oct 2018,"We stopped by and despite being surrounded by hordes of tourists, Kelingking is a stunning place to see. We didn't attempt the walk down based on the advice of our driver and after reading these reviews, I'm glad we didn't. Lovely spot for a photo opportunity. "
Soniaalp,"Reims, France",Oct 2018,Gorgeous view......But unfortunetely very touristic !! However this is a place to see when you are at Nusa Penida. 
Dawannes,"Hoogstraten, Belgium",May 2018,"This is a stone T. rex, when on the right spot, you can walk to the beach down there, but it’s scary "
sermar99,"Oakland Park, FL",Sep 2018,"It is not easy to get there, but the views are out of this planet.  Scotters, driving on a very bad roads, but if you are careful, you will make it.  Amazing view. Beach, ocean, mountains, and blue sky.  IF you go to Indonesia, do not miss this one."
osky1900,"San Juan, Puerto Rico",Oct 2018,"The views from the top of the cliff are amazing, the colour of the sea looks as if someone have filter it.But before you start to think about climbing down to the beach I'd like you to know that I did it and being on shape and exercising twice per week I'm not sure i'd repeat the tour Going down is dangerous because of the narrow and very rampped path which is ""secured"" very poorly with ropes and bamboo canes, in most of the steps you advance 3 meters down at least. It is most climbing than walking.But the main problem comes when you are at the beach and you have to climb up...it is exhausting. Bring sneakers and water with you. And becareful with the sea water. It is not a beach to have a quiet bath, the waves and strong water streams could make it impossible."
Explore820122,"Bali, Indonesia",Sep 2018,Located on the southern island of Nusa Penida from above it will look like a beautiful southern sea.the beauty of nature here will make us forget how hot the weather is here
Dream820525,7 contributions,Sep 2018,"Beautiful views, nature is just amazing. In case you want to go down, be sure to wear sneakers as the path is really narrow and rough. It probably takes you one hour or so to go all the way down to the beach. We only went half the way because we didn't have time and we had only flip flops with us."
Hannah G,"Newcastle upon Tyne, UK",Sep 2018,"So worth the trip! Our driver took us on a tour of Angels Billabong, Broken Beach, Kelingking and Crystal Bay and it was a perfect day out. Roads are bumpy though so expect this. Our tour cost 650,000 total and we hired the driver from our hotel (Arsa Santhi)."
Jackson Lo,"New York City, NY",Sep 2018,"The journey here by road was rough, but in the end the breathtaking view cancels that all out. This is definitely a once in a lifetime experience."
Gimhani Kavindya Baduge,"London, UK",Aug 2018,Most beautiful spot to take pictures in bali.. after accidents happened recently they have put a stick fence... which makes it bit safe... however the place is so scenic and anyone visiting Bali should never miss this one.
Nusa Penida Exploration,"Nusa Penida, Indonesia",Sep 2018,It's very interesting and wonderful place to explore and experience the nature beauty of the Kelingking beach.
lifesabeach108,"South Devon, UK",Sep 2018,Absolutely incredible view a must when in Bali a short boat trip from sanur then lembongan And a very bumpy 1hr drive 
xxNiiaxx,"Wil, Switzerland",Sep 2018,amazing view - amazing landscape.. I'm still in love with this place :-) you could hike to the little beach below and it's absolutely worth it!
Ayam14,46 contributions,Sep 2018,"Amazing views and great beach but beware of the dangerous waves (someone drowned when i visited) also beware of the difficult climb back up in the heat. Danger - the sea is not safe to swim in although I did swim out quite far. (There is a sign at the top of the hill but I didn't see any at the bottom) The waves crashing against the beach are very powerful and churn the sand so your not actually walking in crystal clear water. Someone drowned on the day  I went (16 September 2018). There was no life guard, tourists were trying to administer CPR but he had been in the water for too long. The body lay on the beach for a long time while the police made a stretcher from bamboo and string and climbed down the hill. The body had to be carried back up the hill the same way.Getting down - getting down is strenuous but getting back up in the heat was a nightmare. At some points I thought I physically wouldn't make it and I am quite fit. I saw many guys almost passed out sitting on the rock. My husband gave some water and food to people who looked exhausted. I had to stop several times. At these points I felt it wasn't worth the effort.How to do it - Definately wear trainers! Make sure you have atleast 1 large bottle of water per person, a snack bar for energy and bring a hat and cover your neck (I got badly burnt on the climb back up). I would bring food anyway because the cost of buying it from the stall on the beach is very expensive.My own thoughts - It's a great beach not the best I've seen but definitely nice. I think given the deaths it should be closed off to the public. The locals collect money from tourists to see the beach but that money is not spent on making the place safe. There is no life guard, no barrier at the top of the cliff so if you slip you will die. No one tells you to take water if you are attempting the climb. There should be  someone there eclaiming the risks. I'm  sure the money they Amazing views and great beach but beware of the dangerous waves (someone drowned when i visited) also beware of the difficult climb back up in the heat. Danger - the sea is not safe to swim in although I did swim out quite far. (There is a sign at the top of the hill but I didn't see any at the bottom) The waves crashing against the beach are very powerful and churn the sand so your not actually walking in crystal clear water. Someone drowned on the day  I went (16 September 2018). There was no life guard, tourists were trying to administer CPR but he had been in the water for too long. The body lay on the beach for a long time while the police made a stretcher from bamboo and string and climbed down the hill. The body had to be carried back up the hill the same way.Getting down - getting down is strenuous but getting back up in the heat was a nightmare. At some points I thought I physically wouldn't make it and I am quite fit. I saw many guys almost passed out sitting on the rock. My husband gave some water and food to people who looked exhausted. I had to stop several times. At these points I felt it wasn't worth the effort.How to do it - Definately wear trainers! Make sure you have atleast 1 large bottle of water per person, a snack bar for energy and bring a hat and cover your neck (I got badly burnt on the climb back up). I would bring food anyway because the cost of buying it from the stall on the beach is very expensive.My own thoughts - It's a great beach not the best I've seen but definitely nice. I think given the deaths it should be closed off to the public. The locals collect money from tourists to see the beach but that money is not spent on making the place safe. There is no life guard, no barrier at the top of the cliff so if you slip you will die. No one tells you to take water if you are attempting the climb. There should be  someone there eclaiming the risks. I'm  sure the money they collect could be used for that.Was it worth it? - Yes for the epic experience of climbing down and back up, although I would have planned it better, taken more water and food and gone down after mid day around 2pm and then climbed back around sunset when it's cooler. I also would not risk swimming in the ocean. could be used for that."
Alaksander,"Singapore, Singapore",Aug 2018,"The view itself is breathtaking. Take your time to take in the amazing view, bask in the sun and breathe in the sea breeze. Don't forget to look closely into the bay. We spotted 13 Mantas gliding the ocean waves freely.One of the most amazing views in Nusa Penida."
Sjur,"Bergen, Norway",Sep 2018,"A must see in Nusa Penida! The viev is amazing, you clearly see the t-rex head, and you also see manta rays swimming around down there. It's a tough walk down, but if you're up for it, then it's worth it. "
leashyjelly,"London, UK",Sep 2018,"Treacherous 45 minute walk/CLIMB down the cliff face. With nothing but branches and bamboo rails between you and 400m fall! The beach itself is gorgeous, lots of shady places to lounge while it cools down before you conquer the horrific walk back up. but the waves make it not great for swimming.with nothing but a “beach man” equipped with a long stick incase of emergencies i would never recommend end swimming here.Unfortunately while we were on the beach a local boy got swept out to sea and drowned while everyone watched helpless. His body did not resurface for 30 minutes when it was too late. Absolutely tragic so again i stress DO NOT SWIM here. "
articx6,85 contributions,Oct 2017,"The journey is quite tough due to road condition. I almost surrender.... lol, but the view.. wow, spectacular!!!"
Sonya March,63 contributions,Apr 2018,Dinosaur 🦖 cave ever!!! This is my first destination when I was in Bali. You can walked to the beach down there just 1 hrs. Although I went on summertime but is not too hot . Cool breeze and summer fresh air. Superb!!!!
Drizzels,"Leuven, Belgium",Sep 2018,"Yes its true, the road is terrible. But only like max 1km. We went around 11am and there were almost no other vehicles on the road so you can use the whole road and choose the best path. Take your time and it's absolutely doable with a scooter. The view itself is beautiful and worth the drive. It gets crowded really quick so go as early as possible. We left around 12.30pm and all the busses with tourists were getting dropped off. "
Greeshma96777,14 contributions,Sep 2018,"It is the best view one will see while visiting Bali.  Palm for atleast half a day.  Trekking down to the beach takes some toll and one needs to be reasonably fit to trek down to reach the beach. Do carry few Bintangs in the back back,  trek down and enjoy s yourself in the beach"
Am_miri-am_miri,46 contributions,Sep 2018,if you want to get down to the beach - please wear good shoes! Otherwise it can get quite tricky I guess (I watched other people's faces)
AlunHutoyo,"Surabaya, Indonesia",Sep 2018,"All the bumpy roads to get here was worth it. If you are not an expert motorbike rider, you better get a car rent and driver. Bring along your hiking shoes/sandals to going down the beach. The view from above was spectacular and the cliff looks like tyrannosaur 😁"
CaiaCam,"Fontana, CA",Aug 2018,"challenging and steep 1 Km hike to the bottom, but worth it. Don't go if you have a fear of heights. And wear sneakers. Don't forget your snorkel.  It costs money to use the toilet, but I think the fee is included with most tours."
Elli,Norway,Feb 2018,"The place is absolutely stunning. The earlier the better, I think in a couple of years it will be too crowdy and touristy.A must see if you are  at nusa penida. The road to it is horrible though. "
Jerre_Stead,"Bali, Indonesia",Mar 2018,"Kelingking Beach is one of the best beaches on Nusa Penida, you can easily get here by motorbike but be careful as most the roads on the small island can be a little rough. There is a small fee for parking as most scenic places. There are small snack shops and places to buy a beer at the top. The trip down the trail can be a bit much for some people as it is steep and the railings are just old pieces of bamboo tied together so go slow if you're not comfortable. The beach at the bottom is amazing but be careful as the waves can get pretty intense! Most of all have fun and takes pictures of this amazing place!!"
Mohd Edzle,"Sungai Buluh, Malaysia",Sep 2018,If you’re in Bali.. I recommend you to come to this place. For sure you had unbelievable experience here
Joko P,"Bali, Indonesia",Sep 2018,"so beautiful view from the top, many photo spot, but for some of the best they will charge you Rp.5.000. better you come early, before 9 am, if you not you will see a crowded photo spot and long cueing to go down."
Melissa B,"Christchurch, New Zealand",Jun 2018,"Breath taking views from the top and if you choose to walk down... you're in for an adrenaline rush to say the least! The narrow walkway down is ""fenced"" with bamboo and some parts are damn near vertical that steps have been cut into the rock. Ironically, we walked down in bare feet as jandals (flip flops) felt far too unsafe. Once down at the beach you could go for a swim however we found the powerful swell intimating so only dipped our feet. Back at the top there are places to buy cold drinks (lifesaver! lol) The whole experience of the views and the walk itself was a highlight of our Bali trip."
Stevo,83 contributions,May 2018,"I am not easily impressed. But seeing this had staring with my mouth opened and goosebumps on my skin. The waves down there look like they are moving in slow motion. It was quite an adventure to ride my rented scooter up there through all those curves in the hills. But totally worth it. If Bali is on your list, this should be a point of interest!"
Caleymay,"Seongnam, South Korea",Sep 2018,"This cliff face offers an amazing view point of the beach below. We didn't hike down there as its a LONG walk down and up!! However, definitely visit for the view as its spectacular!!"
Dazhetho,"Newcastle, Australia",Sep 2018,Left Lembongan on boat to do snorkelling and then dropped off at Crystal Bay to make a 1hr drive to see this. Bloody great and amazing.
Manon S,12 contributions,Sep 2018,"The view and the beach are amazing! This is wonderful. Magical view Clear sea, white sand, sun... how to spend a perfect day!"
Evelyn K,Singapore,Sep 2018,"Really marvellous view from the top. On a sunny day, its really what you see in pictures. Crowded. So good luck in trying to get a picture without others in it. Its amazing how a tourism industry is set up because of a pretty sight.. there are many warungs at the site with many stalls set up selling drinks and coconut. "
Tiia T,"Helsinki, Finland",Sep 2018,"We visited Kelinking Beach during the evening, when the sun was setting around 6 PM. The views looked just awesome and T-Rex was cute as hell! It's incredible how nature has created something this beautiful. So if you are in Nusa Penida, you should check this out. If you are afraid of heights, be aware. Although it seems like it's so high you just can't even realize anymore how high it is. We didn't go down the stairs, since there were a lot of people. There were lot of tourists on top of the beack too, but not so many that you couldn't just take in the views and enjoy.There are some scams (at least they feel like scams) on the beach by locals, so be aware. Our guide actually adviced us couple of times to climb ladders into this little wooden thing, where you could take selfies with a better view. So we did althought the wooden thing didn't look so special. When we came down, the local lady was asking us for 5 k per person. It was written with a shaky handwriting on a very little sign next to the ladders. We paid, as it isn't that much, but I just felt fooled. I feel like this kind of ""take a picture here and pay 5/10 k"" are just one big scam. Entrance fees are okay if the proceeds go into the maintenance/property management, but otherwise... Please stop, this is not that appealing to tourists since it lefts you only with a feeling of being fooled."
Mark Joven,"Quezon City, Philippines",Sep 2018,I have to say my favorite spot in Nusa Penida island and worth going especially if you’ll have time going down to the beach. The view from the top is amazing ans I’m pretty sure the experience going down the beach would be amazing. If you’re afraid of heights then try to be brave and strong if you want to have a perfect Instagram shot because by just merely sitting at the cliff is nerve braking. It’s really beautiful and it made me want to come back to Bali ASAP. You should try it and i tell you it’s worth it 
Cioarba H,"Reghin, Romania",Sep 2018,Nusa Penida Island is a place that you have to see beaxuse is very wild. There are not so many buildings and you can see a lot of tropical forest. 
Arlene J,"Jersey City, NJ",Sep 2018,This beach was beautiful! We did not venture down to the bottom but many people did. It is definitely a must see in Bali. Such an amazing view from the top! 
David R,43 contributions,Aug 2018,"I still don't think I've seen something that spectacular anywhere else in the world. It's getting more and more touristic, yes, but because of obvious reasons..."
Nyein Ei Ei L,"Yangon (Rangoon), Myanmar",Aug 2018,"It is an highlight of Nusa Penida. It is just wonderful place. I hired a car and I need to pass steep and bumpy road to get this amazing place. But when I get there, I forgot everything and just amazed by this wonder. I really really loved it."
Pinkieferris,76 contributions,Sep 2018,Kelingking Beach was the first stop on my tour of the east coast of this natural wonder of Nusa Penida and the views of Kelingking  beach were spectacular - if you’re brave enough navigate your way down the staircase for about 25 minutes and see the stunning beach up close and personal. Not to be missed if you visit the island! 
sedigheh_kh,Iran,Aug 2018,"Stunning view but crowded, full of tourist and if you want to take a photo you should wait for long .But breath taking view.You have to visit this place as the best part of nusa penidaa."
samareaiya,"Kandy, Sri Lanka",Jul 2018,This is the best out of all remarkable places in Nusa Penida Island. It’s simply out of this world. A must visit place if you are Bali.
Dana P,"Bangkok, Thailand",Aug 2018,"It is where heaven and hell meet. The beach is heavenly and offers a natural shade under what seems to be a cave. Water is a mix of blue and green, huge waves and white sands. However reaching the beach itself is hell, a very difficult road down a big mountain. I think it’s worth it but make sure you have enough time down there. "
NatashaT91,"Toronto, Canada",Aug 2018,"We woke up at 6AM specifically so that we could have the place to ourselves, and we are so happy we did. Beautiful views, and easy trek down and up. Spent some time by the beach and marveled at the huge waves. By the time we were nearing the top again (around 9AM) the stairs started to get really busy, which seemed like a nightmare (there's really only room for one person at a time). I think it would have been a totally different experience if we had left later.Also I think there are weird parking (scams?) that make you pay if you arrive later. We found them all over Penida, but they weren't around in the morning."
