Name,Country,Date,Content
Gabbster8,"Sydney, Australia",Jul 2016,The beach is long and is great for a walkAnd superb for sunset. Of course it would be better without the sellers. If you walk south a couple of km you will be in Kuta which is full of annoying sellers. The more north you head you find great bars and restaurants on the beach.The long rolling waves are exquisite and it is no wonder it is famous for surfing. There are many rips which make swimming dangerous. Great to be in a hotel or bar overlooking this beach. 
Shane D,4 contributions,Jun 2016,"I enjoyed a walk along the beach , I was surprised how clean it was as when I was there previously in january a few years ago it was full of rubbish ."
rubyjude57,"Bendigo, Australia",Jun 2016,"First time on the beach after the rain, clean and lots of great waves. Hired sun beds from a beautiful family. Fresh coconut milk, massage and manicure..heaven the beach vendors were not too pushy either"
Sandra K,"City of Greater Geelong, Australia",Jun 2016,nothing like the australian beaches - quite dirty - maybe from the high tides - shopping strip was good
littlelipstickliv,17 contributions,Jan 2016,One of the most beautiful sunsets I've ever seen. Gorgeous beach with flawless views and lovely atmosphere
Pamela P,"Adelaide, Australia",Jun 2016,Fantastic surfing lessons with Made.  The children really excelled and were so happy.  Will return for more lessons and fun.
Margaret W,"Motherwell, UK",Jun 2016,"My favourite part of the holiday was sitting on the beach watching the magical sunsets.  Various bars line the beach, most have live music and excellent food.It was amazing!"
Elaine C,5 contributions,Jun 2016,"Manage to get a seat at 11am on tue morning. dont take reservations so do go early. food is good ordered the eggs bennedict and wrap, didnt like polenta fries though very bland? the juices are ok coffee soso, go for food instead"
Thaitimes,"Melbourne, Australia",Jun 2016,"This beach has great surf and plenty of sun lounges for sale at a hefty price unless you are prepared to bargain. I'm unsure of the water quality but it was warm without being a bath.  Don't come here expecting white sands and blue water as you will be terribly disappointed. The tide was strong so I'm not sure I would take young children here.  There does not seem to be lifeguards around.  I guess I am spoiled by having some of the best beaches in the world at my doorstep in Australia. Anyhow, the surfers seemed to enjoy it."
DniDubh,"Bali, Indonesia",Jun 2016,"This is a huge beach with a great selection of bars and surf board rentals. The waves are great for surfers or those who just wish to chill out. Sun beds and parasols can be rented cheaply. Sarong and souvenir sellers are a little tiresome. Pollution is a massive problem, especially during the rainy season. There is a sign that says it is a 'natural phenomenon', which is a complete lie. The rubbish is because of inadequate trash collection infrastructure and poor education and awareness about littering. Hopefully the situation will improve given recent campaigns on the island."
John M,"Sydney, Australia",Jun 2016,Seminyak attracts the higher end client with the larger resorts. But I find the beach to be dirty and smelly due the many creeks that flow into the ocean there. Nearby Legian in much cleaner.
Journeyfamily,"Western Australia, Australia",Jun 2016,"Every second person we passed were trying to sell us surfing lessons or deck chairs. I understand they are trying to make a living but I guess if you are looking for a relaxing stroll, this is not the place. Sand looked abit dirty and grey as well (maybe it was the weather? Was overcast). Otherwise, saw some big waves and people surfing. Wouldn't advise little ones. Lots of restaurants etc as well but they were closed when we were there (afternoon). "
Bossy24,"Hamilton, New Zealand",Jun 2016,"So much fun to watch the goings on. Surfing for learners, easy peasy, lessons and boards available for rent beachside.Grab a beanbag at a bar 5.00pm onwards to watch the sunset and the kites flying overhead.  Whatever the roving vendors try and sell you offer less than half, to get to halfway. They will come down as you go up. Enjoy the bargaining and don't be mean."
Wes B,"Richmond, Canada",Jun 2016,During low tide this beach is great for the kids to play. You still have to be cautious though... we enjoyed lounging in our sun chairs while the kids collected shells and played.
cherylwoodson,"Seminyak, Indonesia",Jun 2016,"Seminyak has become overdeveloped like Kuta and Legain.  It's good for shopping, watching sunset and spending time a bars& cafes.  There are nicer beaches in the north west corner of Bali.  The beaches a bit further away are a lot nice"
Syantie,"Surabaya, Indonesia",Jun 2016,A lil bit far away from main street. About 15-20 mins drive from Sunset Rd depend on traffict.But it worth when you can catch sunset thereNot as hustle bustle as Kuta Beach
Arrigo B,"Milton, MA",Jun 2016,"We went for a stroll before sunset, so maybe we missed the key feature of this beach. We liked the setting, nice sand and we didn't noticed anything dirty, as reported by other reviewers. Zero approaches from beach vendors. Nice little temple in the back, which unfortunately we were not able to visit for inappropriate clothing.  Bars are everywhere: nothing uber-neat, just comfortable beanbags and lounge chairs. Rentals and surfing lessons. Overall, nice beach, seen better. "
veganrr,"Mumbai, India",Jun 2016,Quite a rough beach even during low tide. If you're looking for calm beaches then head to Sanur. This one is for the surfers.
Papartynas,"Glasgow, UK",May 2016,"Nice and clean. Not too busy, beach chairs as lottery- 1st day for 4 we paid 300k, next day 150K. Try to stay in same place, same fella so will get better price. Lifeguard was on duty , waves too big- telling to everyone get out from water- Perfect."
Jim B,Whittlesea,Jun 2016,Variety of eateries and bars catering for all tastes and budgets. Sunset viewing from the bean bags probably a must do - but was peeing down the night we attempted - so viewed from a bar/restaurant with bintang in hand!
Mike T,"Caroline Springs, Australia",Jun 2016,"Stunning beach and perfect place to start a walk from Seminyak all the way to Kuta if your up for it or the other way around. Takes about an hour to get from Legian to Seninyak at a reasonably slow pace enjoying the surroundings which include locals playing soccer, lanterns, bean bags, musicians, beach bar after beach bar and many many other things to see and take it all in. "
R_Sweden,"Stockholm, Sweden",Jun 2016,"Very big and lively bech. Huge waves, perfect for surfers. You can hire surf lessons and gear every 10 meter. Lots of places to have a drink in the fantastic sunsets. Nice mixture of locals, tourists, dogs and everything else! "
ryandonoghue3,"Leeds, UK",Jun 2016,"If you are in Seminyak you absolutely must take in the sunset at Seminyak beach. On a clear day the view of the sunset beyond the crashing waves was one of the most beautiful sights I have ever seen. Just be aware, my partner and I went to the beach hoping to sunbathe and learn to surf, neither of which were possible as sunbathing isn't permitted on the majority of the beach (as you would be laid in front of one of the beach-side bars); also the waves are huge so swimming isn't allowed and I wouldn't surf unless you know what you're doing."
TrippingDuud,"Amsterdam, NY",Jun 2016,"Cool and relaxed beach with a nicer vibe than kuta beach. Still the same amount of merchants but more places with bean bags and music to chill. Waves are more lenghty than kuta as well, though it depends on the time i guess"
SweetPeaAdventures,"Pineville, NC",May 2016,"Best part of the beach was sunset. From our hotel, we could walk for 10 minutes and be in Seminyak beach where all the umbrella/beanbag restaurants were.  (Beanbag beach)  It was definitely pretty to see, and a good place to catch the sunset, but make sure you get a seat in the middle.  We unfortunately got seated in the front beanbag chairs and were harassed by hawkers all evening long.  Made for an unpleasant experience in what would of otherwise been a beautiful sunset experience. "
wawalover,Waarland,Jun 2016,To much dirt unfortunately. But still beautifull because of the heavy waves. Only Oberoi hotel has a nice and clean beachpart!
holiday_cruising62,"Cairns, Australia",Jun 2016,"We has a very relaxing day on the beach , plenty things to see and watch the world walk by. Nice day highly recommend visiting Seminyak beach .."
AmyHickson,"Perth, Australia",Jun 2016,We have been to Bali many times but always stay in Nusa Dua or Ubud. We decided to finally check out Seminyak as it certainly draws some crowds. We entered the beach area and immediately weren't impressed. The beach was dirty and it smelt disgusting like sewerage we didn't even want to take our flip flops off. Having walked only a couple hundred meters we turned around and left the beach to get away from the smell. The furnishings along the beach where also very run down and in need of an upgrade with the beach umbrellas and chairs faded and ripped. 
snake43,"Victoria, Australia",Jun 2016,"great place to be for sunset, great cafe's, great bands good vibe about this place, pull up a bean bag and just watch the world go bye"
Ulf S,"Umeå, Sweden",Apr 2016,"Seminyak beach is wide and the sand is firm, perfect to walk on. Both the beach and the water is clean. However, it is quite big waves, great for surfers but not great for kids."
Dugg0,"Shepparton, Australia",Jun 2016,We went here for tea on a number of occasions as there are heaps of restaurants along the beach to choose. The surf does vary heaps so like any beach to keep an eye on kids and other family members.  There are heaps of hawkers that ply their trade along the beach so just say no and then continue to sip away on that Bintang and they move on!!!
NatalieAdelaide,Adelaide,Jun 2016,"So many beach bars and restaurants, all with a great vibe and friendly staff.  Comfy bean bags on the beach, or table and chairs inside the restaurant.  Your choice."
Thomas C,"Paris, France",Jun 2016,"Seminyak beach is not as crowded as kuta. Definitely a good choice if traveler want a less crowded and not noisy beach. There are people that rent beach chair for 200k/hour. Try to negotiate the price, 200k is to expensive especially for domestic tourist. Overall the place is quite good especially at night."
A J,"Hobart, Australia",Jun 2016,"This is a typical tourist hot spot beach in Bali.  Hire a longe and watch the world go by, or more likely come to you to purchase everything you may need on the beach, hats, food drinks and even a kite! The waves can be pretty big so take care and don't forget the sunscreen.  Beachside restaurants are many and vary in style and price."
Maree H,"Auckland, New Zealand",Jun 2016,"During day not too many hawkers, easier to swim compared to Kuta and surf is great for learners. At nighttime the place is surreal and you get incredible food and pictures as it turns into an Ibiza with a sea of beanbags, musicians, and food and booze. "
travelminions,"Hong Kong, China",Jun 2016,The beach is extremely long. The wave is so strong that it's twice as high as an adult height. Should be a good place for surfing. A nice spot to see sunset. We saw a couple taking pre-wedding shoot on the beach. Probably not private enough for sun bathing. Not is a safe place for leisure swimming due to the strong wave. Sand looks pretty dark but feel soft and powdery on feet. 
Neatesy,193 contributions,Jun 2016,"Great place to say goodnight to the sun after a sunny hot day..sitting in bean bags listening to live music, sipping on cold cocktails and beer feeling like the world you left behind is miles away...."
mikeyp3,"Bath, UK",Jun 2016,The beach is relatively quiet with lots of room to walk and occasional places to eat or just sit and have a drink. The sea is generally safe. 
Lee M,48 contributions,Jun 2016,Great location close by many amenities in Seminyak. Worth a visit especially if you like a surf. Nice sand to relax on and certainly worth a paddle. 
Mark M,"Melbourne, Australia",Jun 2016,Great to relax in the evening to watch sunsets whilst enjoying a meal or having a drink.Most offer entertainment and really large beanbags to slouch in.You will be bombarded by people selling trinkets but they soon move on if you don't pay any attention.
Marzee29,"Caroline Springs, Australia",Jun 2016,great views for a great sunset.....very colourful with all the lounges and umbrellas and the music is good too...sit back and relax with a cocktail and watch the sun go down...magicial
Raj G,368 contributions,Jun 2016,"The seminyak beach is one of he best in Bali for surfing lovers , sunsets lovers and beach side restaurant lovers ! The water is tho' not clear and clean for a bath but still better than many beaches in Bali . "
leemE1734ST,"Adelaide, Australia",Jun 2016,"Its hard to get to from the main road, unless you want to walk through Potato Head (careful as your water is taken off you)"
kunjie17,4 contributions,Jun 2016,"Had a hard time finding the entrance to the beach from the main road as the resorts were lining the stretch between the road and the beach. No clear signages for us to locate entrance as well. We finally backtracked for 4 mins and found a small entrance through Ke De Ta. Coconut was very fresh and cooling which was a big plus for a hot afternoon. But sunbed had to be haggled with the vendors (there were many of them along the beach) and we got a pair of beds at 50,000IDR for an hour. The beach was clean and nice to walk along the edge of the waves along the shoreline. It wasn't too crowded and was overall an enjoyable experience! would go back again"
Peter Maccormick oam,"Sydney, Australia",Jun 2016,Pity the beach is  not clean with a lot of Rubbish some no doubt caused by the storm but there appears that'd the locals make no effort to tidy it up !!
Beach Bum B,"Bali, Indonesia",Jun 2016,The beach at Seminyak is gorgeous. Not nearly as noisy or busy as Kuta beach and offers all that and more. The waves there are more gentle and the water seems warmer. Sun beds and umbrellas are available for renting. The beach is broad and sandy and sandy and stretches for many km's in either direction.
janineh165,"Ballarat, Australia",Jun 2016,"Coloured beanbags & umbrellas line the sand, The food at the restaurants on the beach is wonderful, a great place to kick back, unwind with a drink and enjoy stunning sunsets."
David & Tricia,"Greater Sydney, Australia",Jun 2016,"When you walk onto the main beach of Kuta, Legain or Seminyak they all offer similar things, beach lounges, cold beer & umbrellas but the exception is Seminyak it has more atmosphere with a lot of eateries along the beach.Ps. A great way to walk between Kuta, Legian & Semiyan is along the beach or the back streets close to the beach."
GavinJohn59,"Fingal, Australia",May 2016,"with all the hundreds of millions of dollars that come  into Bali surely they could upgrade the most filthiest, vile, disgusting toilets that we have ever been into, they probably a hundred years old and have never been cleaned and they have the cheek to charge you   lift your game Indonesia "
Benvantaylor,"Manchester, UK",Jun 2016,"I'm here now on the beach in Seminyak chilling listening to the waves. The beach is very relaxed with plenty of beds to choose from. It costs about £10 for 2 beds for the day and a btl of water is about 50p. There is plenty of food places along the beach to grab a snack, they are OK for a sandwich and drink.The sea at the moment is quite rough so be careful, the waves don't look that big but when your underneath it, it's a very different story. It is however very warm so that's a plus point. If you want to learn to surf you can do which also is cheap. The people along the beach are very friendly and we had a foot massage yesterday from Kitty who was very good, she painted my toe nails very nice also. There is lots of sellers down the beach, they mean no harm just trying to earn a living they all have hats with their names on and some stuff is ok what they are selling. I like this place because everyone is welcome and nobody cares what you look like. It's not like Cancun where you have to make an effort to go to the beach. At night the beach bars have live music where you can watch the sunset, very relaxing.❤️"
hrishi2016,"Gurugram (Gurgaon), India",May 2016,Semiyank beach is very clean and beautiful and offers a nice view of the sunset. There are a number of bars on the beach.
Candice B,42 contributions,Jun 2016,Had a lovely time at the beach but the prices of food and drinks in the area are steep! Had to drive 10 minutes on the scooters to find food under 50 IDR
Jeff P,"Perth, Australia",May 2016,"You can get great food ,and have a drink, while sitting on a beanbag and watching the sun go down, Very relaxing way to start your evening."
JennyJ52,"Melbourne, Australia",Jun 2016,"Beaches are great, restaurants fabulous, bean bags all along the beach to sit and enjoy and drink or two."
Ma-manators,"Singapore, Singapore",Jun 2016,Took a stroll to the beach after breakfast. Short walk away from our hotel but it was easy to locate. Great atmosphere and good location for surfing!
tiffanydeborah,"Singapore, null, Singapore",Jun 2016,Many bars and beach clubs along the beach. Loved the beach as it is in general rather clean. It has beautiful and fun waves especially for surfers! 
feliciagraciouz,"Angers, France",Jun 2016,"It's always active, I mean crowded.. Even in the nighttime..However, with the low light in the night, you can still feel the romantic ambiance..Sitting in the bean bags and have 'some' mojito 😉You can also light up a sky lantern, there usually are some guys who walk along the beach to sell for IDR 90k.."
Jack W,38 contributions,Jun 2016,Very busy huge waves so very good for surfers but no good for those who want to chill out and have a swim. Sand is black. Beach very busy with poor quality restaurants selling overpriced food and drinks. I wouldn't go back to this beach - much nicer ones only a short moped journey away. 
Manish K,46 contributions,Jun 2016,I visited the beach with my family on morning and was surprised to find it dirty. Not expected such standard fron bali beaches. It was stinking as sewage was entering sea from one of the places. One can go to other beaches. Not recommended at all
Glen D,"Mumbai, India",May 2016,Got there early to avoid the sun and found the beach deserted with a few blokes going through their fitness regime.
Kylie_fnqphotography,"Cairns, Australia",Jun 2016,"Beautiful beach, has a really nice little bar with an awesome view. Great place to go for a walk and watch the sun go down. The local people are all very friendly. "
Julien P,"Boulogne-Billancourt, France",Jun 2016,"The beach here is quite dirty, smells like sewers at times. I would not recommend you are better off by staying at the good bars and resorts with swimming pools in front"
Hussein I,"Beirut, Lebanon",Jun 2016,Lovely sunset... but waves are just too high to enjoy a swim. You can simply walk down the beach romantic view. But most beaches are dirty since waves are high... drafts more garbage to the shore. 
Bella C,"Cape Town Central, South Africa",May 2016,"What a wonderful beach to walk along especially at sunset & people watch! There are models in wedding dresses ankle deep in water or mounted on ponies, people swimming or surfing, people rod fishing, flying kites, playing football, drinking cocktails at the endless strip of beach bars & on it goes!"
graham a,3 contributions,Jun 2016,Loved the clean waves. Walking distance to beach clubs. No beach hustlers like kuta beach. We enjoyed a cold beer from Potato Head.
SabHei,3 contributions,Jun 2016,The beachside of Seminyak was beautiful and rounded our holiday up. With many activities and restaurants it has something for every taste.
Tayla A,"Melbourne, Australia",Jun 2016,"This beach is great to watch the sunset and sit at one of the many beachside bars and restaurants. Most of them have cushions and beanbags to sit at and enjoy the beach views. The beach is clean but watch out for your belongings as this place has a reputation for pickpocketing. There are a lot of people on the beach trying to sell you things. It's best to bargain the price at least to 50% and definitely say no if you don't want it because they are very pushy. Other than that, this beach is great for the whole family. "
Andre N,"Kuala Lumpur, Malaysia",Dec 2015,Pantai yang cantik cuma terlalu ramai. Probably kerna saya dan teman-teman ke sana pas malam New Year. We had fun its just that hujan renyai-renyai buat rasa kurang enak. But the party went on until late of course.Seminyak is a definite beach to visit when you are in Bali. Looove it. Will definitely come back.
Dasmesh Singh B,116 contributions,Jun 2016,"High waves, can't really swim but it's beautiful to just visit. Alot of people thou. Other beaches like nusa dua and jimbaran are more beautiful calm and nice to go into the water."
wwstraveler,"Seattle, WA",Apr 2016,"Beach was ok but nothing special.  Felt dirty. I am sure the sunsets are awesome, we were here in the morning., "
Rahul J,"Varanasi District, India",May 2016,The beach is very famous among the locals. It was very much crowded. No water sports at the beach...
NolaEng,"Malvern, Australia",May 2016,"As always this is a fabulous stretch of beach that offers loads of fun, surf and relaxation. You can choose a cafe and sit in the comfy beanbag seats, order an ice cold Bintang, even a snack and listen to the music of choice. The best..is to sit on the beach and watch the amazing sunsets or go for a walk in the early morning and watch the sun come up."
Mark B,"Brisbane, Australia",May 2016,"The beach like all beaches in Asia does have some local rubbish on it, but most mornings local contractors do clean up the majority of it.The water quality is good and the surf break quite large."
Mary Neville,"Canberra, Australia",Jan 2016,"Seminyak beach had some wonderful views, and from a distance was picturesque. Upon further inspection, however, there was a rather obnoxious smell that, whilst initially unforthcoming, I found to be more apparent the closer I reached to the water..it was at this point I realized swimming would be a poor choice. Other tourists didn't seem to mind, so if you're adventurous at heart-by all means, have a gander! "
Sharnee H,8 contributions,Jun 2016,"Great place to visit with the kids, I even managed to get around with my double stroller. Restaurants are a lil bit pricy for a family if comparing to the rest of Bali. "
Jacqueline M,79 contributions,Jun 2016,We were at Double Six beach two days back as compared to that Seminyak Beach was much cleaner and quieter. You won't be harassed too much by vendors. I like Seminyak Beach better.
Melanie J,"Norah Head, Australia",May 2016,"Not very clean beach unfortunately. Hoping to get a surf and relax, but not much relaxing with locals trying to sell you there items and beach crowded with learn to surf schools"
Rebecca V,Lake Macquarie Australia,May 2016,"I struggle to think of anything nice to say about Seminyak beach but as I hate negative reviews I'll try to be objective;Pros: Plenty of dining options/beach clubs. Plenty of nearby accommodation. Cons: Ugly beach - black sand. Far nicer beaches to be found elsewhere in Bali, even Kuta is much prettier. I would not visit again Seminyak Beach again."
xronis,"Sydney, Australia",Apr 2016,"waters warm not my type but great for learning to surf as this is really shallow. good for kids and family , be careful with the sun as its black sand"
Jo C,London,May 2016,"What a lovely  beach, long and sandy. Safe bathing as long as you take note of the flag colours. Quite  awesome surf. Sun set is a fantastic sight from beach. If fit you can walk along the waters edge all the way  to Cuta beach."
Johannes V,9 contributions,May 2016,"Clean than Kuta but not as nice as Jimbaran Beach.. Waves are good for surfers, but make swimming dangerous"
Sam G,15 contributions,May 2016,"Not the best beach I've been too but it's OK bit choppy for me, there are toilets on the back of the beach and also food and drink stalls and it's very cheap, women come round the beach selling fresh fruit and cold drinks which is a bonus"
Vilks,39 contributions,Jun 2016,The ocean here is special with a kilometer of rolling surf tubes which can feed your soul for hours. Unfortunately the beach sand is filthy and grey water drains directly into the beach so risky to let kids play here.
Bseblgrl3,"Seattle, WA",May 2016,Wonderful beach to walk and warm water to wade in. The current is strong so be prepared to be pulled in by the lifeguard if you swim outside designated areas. Great for boogie boarding + surfing.
Fabian Y,"Singapore, Singapore",Jun 2016,This beach is not so crowded as compared to kuta. And it is a great place to view the sunset when happen around 6pm local time. There is a carpark and a few restuarants beside the beach.
jrnewson,"Sydney, Australia",May 2016,We stayed at the Marriott Courtyard and used Seminyak beach as the hotel has a private facility with sun lounges. Generally all the beaches are clean and have bars and resturants attached which makes it very enjoyable.
Harley E,"Clear Island Waters, Australia",May 2016,"It's a lovely beach, with a great sunset. Lots of umbrellas and chairs to hire to stay out of the sun, some of the people selling get annoying  and a bit of rubbish but still really nice beach"
Ella C,240 contributions,May 2016,Such a great beach with a range of restaurants and seating to chose from! It's really nice to see that this beach is really well looked after! The sun loungers are a little expensive however if you are staying for the whole day it's well worth getting one with an umbrella too because that sun gets super hot! The sand is so nice and soft and looks like it sparkles! So many people out surfing and lots of places to hire a board for an hour or so!In the evening lots of beanbags are placed on the beach under really cute umbrellas and lots of lights. Definitely a nice spot to grab a drink and a bite to eat. Would recommend checking this beach out you won't be disappointed! 
Sue P,"Melbourne, Australia",May 2016,"Having a beer at sunset a magical place to beThe beach is a lot cleaner than it has been for a long time , great to watch the beach sellers go about their business"
JoffG,"London, UK",May 2016,Though views are great and you have some amazing waves some parts of the beach smell as if some sewage is dumped there. Better hope the wind blows in the right direction. 
samrox5,"Sydney, Australia",May 2016,"Great for viewing the sunset. Not for swimming, water cloudy & not that great. Plenty of surfers though & bars & restaurants. "
Katerinka S,2 contributions,Apr 2016,"good for surfing, i'm a beginner but met profi there too, also clean, but not that good for swimming, view is perfect! sunsets are very nice "
travellers7406,"Northamptonshire, UK",May 2016,"The beach is great except for the plastic! The beach guys do as much as they can to clear it up after the tides gone out but there's still so much. People should be soley employed to clean the beach and take the rubbish away. Helpful for the environment and it would provide employment.?With the amount of revenue that Bali is receiving from tourism, it's time for the Indonesian government to step up on the waste problem. The sea around Bali is heavily polluted with plastic. We saw three dead turtles whilst travelling in Indonesia, and were informed that the most common cause of a turtles premature death in those waters in due to ingesting plastic. Seminyak beach is covered in tiny pieces of plastic and polystyrene which ends up in marine life's stomachs. Which is wonderful for the local people who rely on fish for protein. We spoke to many fishermen who are outraged by this horrendous rubbish problem in the ocean. Playing in the waves you feel rubbish brushing past you and it's just not pleasant. One day we didn't even go in the sea as there was so much rubbish! There needs to be recycling facilities that are readily available and free for hotels in Seminyak and all of Bali. We saw local people raiding bins outside hotels for plastic bottles and cans, surely these could at least be left out for them!? We couldn't even find anywhere in Seminyak where we could refill our plastic water bottles. Human waste is also released into the sea all around Bali via the sewer pipes that go down the beach and out to sea.Also watch the current at Seminyak beach. Great for us surfing and body boarding but we also saw three separate occasions where life guards had to rescue people who had been taken out by the current. Great fun in the big waves but just be careful. "
lilliespearlzroses,"Ho Chi Minh City, Vietnam",May 2016,"So much fun, you rock up at night, find a bean bag and order a bintang!! Honestly just look around and get a vibe for spot that feels right to you."
NZ_yams,queenstown,May 2016,Big and spacious with plenty to offer. Great for sunsets too. Lots of touts but they are easily avoided. Brilliant space for children. 
Jony128,"San Juan, Puerto Rico",May 2016,"Seminyak beach is a city beach. Hence, you will not find a clear water and white sandy beach. However, it does offer a great swell and surfing waves for the surfers out there. For those people not used to beaches, it will be great. For those like me looking for outstanding beaches, consider Virgin Beach."
Ross&JessL,"Melbourne, Australia",May 2016,"Great at night time bands playing , bean bags to sit on listen to music , the quieter one is the coffee lounge sign on it I think it's capil beach restaurant our favourite on Tuesday Wednesday  , they all offer music and dinner it's nice to eat on the beach , move around to different ones see which one you like but great at night time "
Mar,"Zielona Gora, Poland",Jan 2016,"wide sandy beach, but unfortunately quite dirty; very expensive beach chairs and umbrellas - especially at the entrance to the beach"
Michelle M,"Blue Mountains, Canada",May 2016,"We stayed for 5 days at The Royal Beach Resort in Seminyak and it was absolutely perfect for us.  The area is very beautiful, the beaches are lovely and the water warm but very rough.  No swimming for 5 days but you could go in the surf and play close to shore.  It is quite touristy which we did not like...crowded, lots of people trying to sell you stuff all the time...whenever we left our resort, we were inundated with offers from vendors.  However our resort was like a slice of paradise...quiet, secluded, charming, authentic Balinese culture and food."
TiaKaiYen,"Singapore, Singapore",May 2016,"First time here, nice beach with manageable waves (ard 1pm, high tide)... Coz I can't really swim so strong waves are scary. Lovely weather, great for sun tanning. Lots of locals trying to sell handicrafts, common culture in Thai beaches too. Apparently they sell slightly more expensive than the shops, and definitely have to bargain to lower the prices. "
FloBotticelli,"Kuala Lumpur, Malaysia",May 2016,The beach is clean and the sunset is just awesome! Nature at its best.. The beautiful display of colours combined with the clouds is just breathtaking.
Alison S,"Dubai, Dubai, United Arab Emirates",May 2016,"Good bars for lively fun but might be too busy for those requiring a more relaxed atmosphere. Not far to walk to quieter beaches though, giving you options."
Wombler661,"Jebel Ali, United Arab Emirates",Sep 2015,"The beach is a bit narrower than Legian + Double Six Beaches, however it backs onto some great spots where entertainment, food and drink are all well placed. "
AnaByn,"Makati, Philippines",May 2016,Great sunset and can visit and have a drink in the big hotels like Potato Head or W hotel!!! love this
Derek Y,"Ho Chi Minh City, Vietnam",May 2016,"Plenty of touts so just be careful on Seminyak Beach.After Kuta, I would say the Seminyak is the next busiest beachin Bali. A must to come to this beach to soak in the sea breeze and at the same time to experience all the beach side vendors.They sell anything ranging from Sarongs to Hats to Sunglasses.Some of the nice eateries found here are also a must try as they serve some very nice food at reasonable prices. "
Cassiijoy,"Brisbane, Australia",May 2016,There is nothing better than a sunset on Seminyak Beach - we had to do it several times.  Do yourself a favour.
Elaine A,"Taguig City, Philippines",Jan 2016,"Witnessed Bali sunset here in Seminyak, the place was a bit crowded but still nice. There are lots of restaurants and hotels near the area. "
Tony H,"Perth, Australia",May 2016,Much better than Kuta beach. A lot cleaner and not so crowded. The bean bag bars are fantastic which contributes to the atmosphere. Great for just a nice walk too. Don't miss this jewel.
Robert O,"Bangor, ME",May 2016,"Went to the beach which gets crowded around sunset.  The waves were huge, about eight to ten feet high.  The tide was going out and it was amazing how strong and long the tidal suction lasted...atleast twenty seconds.  The sand is light brown and there are plenty of beach chairs you can rent.  "
Aasiqui Y,3 contributions,May 2016,"so relaxerd, great service at the bars, not too expensive, you sit right up towards the beach, friendly atmosphere and great food too."
Steve W,"Sydney, Australia",May 2016,"The beach and attending cabana's and drink/food huts were terrific compared to 3 years ago.  The beach was always clean, the people (locals) very friendly and helpful.  The hire of the beach beds was very reasonable and at the right ones they even delivered your Bintang direct as you needed it.  We had a great few days down there during our stay."
CR5Vacations,"Montmorency, Australia",May 2016,Great surfFriendly beach lounge owners Constant interruptions from beach sellers a little annoying after a whileSand okWater a lovely temp (early May)
Andrew S,"Johannesburg, South Africa",May 2016,"This beach is a must for beach lovers. You can learn to surf of just swim in the waves for miles of beautiful beach and sea. Every afternoon, the beach is transformed into a magical atmosphere of bean bags and live music for you to enjoy magnificent sunsets. The prices are very reasonable and the service is good. A definite must. "
KAYLONDON88,"Stratford City, UK",May 2016,might have been because we went in a quite season but the atmosphere was calm and there was not much to do.
murrayjt,"Perth, Australia",May 2016,It was a change for us to go to a more quieter part of bali. eat street was good plenty to choose from.shopping not a big thing with me enough though for my wife.
Hans Frederik B,"Stavanger, Rogaland, Norway",May 2016,"Much better than Kuta beach, and the sellers are less nagging. Nice restaurants by the beach and nice personell."
Mick S,"Melbourne, Australia",May 2016,Lots of quality improvements in relation to the water and beach over recent years.  The after dark scene is amazing. Such great restaurants where you get to sit in bean bags and eat and drink.  Live bands play - acoustic sets mainly and it has a real friendly vibe. This is your over 30s beach.  Safe. Clean and drug free.
Starbelly B,36 contributions,May 2016,"The water looked pretty dirty and the sand wasn't great. I've seen worse but I've also seen much, much better. I personally wouldn't bother swimming here and I'd be dubious about sticking my head under water. Having said that, it's not unpleasant to go for a walk along."
Joy M,327 contributions,Mar 2016,"Eh, I don't hate this beach. I love the little evening local market that pops up near the public parking lot. But the beach can be kinda dirty. But it's way better than Kuta!"
malexandral,"Cranbrook, Canada",May 2016,We've had some great days just lazing in the sun! They have great food at the little restaurants in the evening for watching the sun set. Let's of trinket vendors if you don't feel like shopping for the people back home but you have to get them 'something'! They also have grilled corn in the parking lots and coconuts for drinking for the perfect beach pictures!
Kristine V,"Grimstad, Norway",May 2016,"Beach it self is really nice but we got so annoyed with those sellers! Has a lot of places where to sit, have a drink and watch sunset."
Marno S,34 contributions,May 2016,"Soft sand, great waves, relaxed atmosphere.Sunset is great with few drinks, music and a bean bag...Beach is clean and feels safe at night              "
Sole L,9 contributions,May 2016,"If you have been to good beaches in Australia, this one is very average. Unless your surfing. Go to Nusa Dua. Dirty sand and big waves here."
Caitlin G,84 contributions,May 2016,"One of the cleanest beaches among Kuta/Legian etc. The hotels are more up market and take pride in the cleanliness of the beach outside of their establishments. There are always waves, people and sun beds to rent. The weather never disappoints and a picturesque sunset will be seen on most nights. If in the area, it is definitely worth a visit."
Heather V,"Mackay, Australia",Apr 2016,"great place to enjoy the sunset, and grab a cheap meal from one of the many 'restaurant"" on the beach "
Chimanlal P,"Harrow, UK",May 2016,The beach has brown and black Sand..good for surfing as waves are strong. There are many places on the beach plus the drinks
