Name,Country,Date,Content
Tommy1501,"Sydney, Australia",Apr 2017,Ok beach for a visit. Not really pretty or inviting but good for our teenage sons who love bodyboarding. The day we went was a little rough and probably a bit too rough for them but they hired boards and fins $8AUD for a set and still had a paddle which they said was a good experience. We were able to hire sun beds and an umbrella to sit under and watch the boys for $5AUD each. Personally I prefer a more picturesque beach. 
Lenichik,"Rosebud, Australia",Apr 2017,This was the first time we came to Canggu. Our friends suggested it to go surfing. It had heaps of people out surfing but really sad to see how filthy the water was. The oil could be seen in every break of a wave and even human waste. Not a place I would swim. The beach bars closed pretty early and had a much quieter vibe than other places. Just really sad to see how dirty it was. 
Michael A,"Perth, Australia",Nov 2016,"Two teenage sons learned to surf here from good local surf teachers so this will always be remembered.   Though the sand is brown which is a shock for Western Australians, the hangs outs and shopping were great while the kids learned to surf and even though we lived in relative luxury eslewhere in Bali, this was the place our teenagers.  It also had the best and best fun restaurants we visited in our seven weeks in Bali which is saying something."
Tiago F,"Porto, Portugal",May 2016,It's one of the best spots for longboard surfing. It works everyday! The beach is sometimes a bit dirty but the water makes up for it. Hot and with a lot of waves.
Antoinetta B,58 contributions,Mar 2017,"Canggu beach was not crowded and peaceful.  Fun to watch the surfers and cool off in the water.  Only distraction are the several people selling jewelry, etc on the beach.  Approaching you continually with offers for bracelets and other items.  The prices are great and a good deal however, these folks can be relentless.  I learned quickly to ""just say no"" as politely as possible."
sunshinecoastgirl,"Maroochydore, Australia",Apr 2017,A great. Beach to visit if you are a surfer. A long open beach with some coral to avoid. A lot of locals surfing so be prepared to use your surfing etiquettes. Umbrellas and chairs for hire if needed. Lots of local food outlets as well. 
Briohny R,8 contributions,Apr 2017,Despite the densely populated residential area of Canguu the beach is really pleasant and inviting.  Loads of surfers so enjoy!!
Green_Gabriella,"Miami, FL",May 2016,"I wouldn't say this is a paradise beach, but it is a nice beach with culture and small temple structures in walking distance. A lot of the locals come here and also tourists so it's a mix. Surfers would often be out in the water. I stayed right along Canggu beach for my Yoga Teacher Training and so we would come here often to do Yoga or just walk along the beach. If you are in the area, definitely come by. But if you have no purpose coming to the area, I'd say you're probably not missing much."
davidtjones,"Bawtry, UK",Mar 2017,Cracking food - you order from the wall with menu written on with marker pen! Me and the wife had breakfast bowls which were really good! It was a little slow but also seriously busy so understandable.
Jessi-leigh B,"Brisbane, Australia",Mar 2017,"After leaving seminyak we turned heading to Canggu we were stoped by police, this is a known corner! Make sure to always wear helmets! And get a international driving permit from RACQ before heading over also carry small amount of cash just in case police fine you! $30 Aus "
Marquestra | A Quest for Travel,"Montreal, Canada",Mar 2017,"The area has a great vibe but the beach is not a sun worshipers paradise, it's absolutely in line with the areas surf community... Sand is volcanic, water is quite agitated!"
iliyasmd,"Melaka, Malaysia",Mar 2017,"Beautiful Beach, shared a coconut with my wife while enjoying the breeze and ocean waves. Can't find any halal shopes so didn't have any food by the beach, but there are plenty of shopes offering varies seafood meals  with cheap price.. "
Juliahelenius,"Helsinki, Finland",Mar 2017,Dont go there with kids or who cant handle the massive waves. Its good if you can surf (like really well) but not for beginners. Many restaurants near and you can rent a chair. 
Edward,"Jakarta, Indonesia",Jul 2016,"This place has a soft black sand and a big wave so that you could easily find surfers here. if you walked through this beach to the north, you will find that this beach is connected with echo beach"
Ben M,"Melbourne, Australia",Jan 2017,We walked to and around the Canggu beach every morning we stayed in the area - has a very different vibe to Seminyak and nowhere near as busy. Lots of Bali dogs to see in the area too.
Opal Bin,"Lightning Ridge, New South Wales, Australia",Jan 2017,"Look, as long as you are not expecting pristine white sand, the beach is very nice. Good waves for surfing, the area is stunning with lots of small bars and restaurants. The area and the beach are nice and quiet and perfect to watch the sun set"
Madison M,"Calgary, Alberta",Jan 2017,"I love this beautiful beach. The sea is not very nice, the beach as well but many places to drink something and watch the sunset."
Trendpunk,"Dauin, Philippines",Feb 2017,"The amount of rubbish is terrible. The place is beautiful, but surfing and hitting bags, paddling into them. To be blunt it was like surfing in a rubbish tip. There are nicer places and I could have hit a bad week. Don't judge Bali on this review! My experience was sadly 1star"
Laine_Leon,"Hertfordshire, UK",Apr 2016,"Canggu is a place where you will enjoy a chill, relaxing vibes by the beach. full of specialty coffee shops and if your a foodie you have at least try out some of the coffee shops and restaurant in Canggu.for a drink out session with friends, I suggest Deus Cafe in Canggu and check out Old Mans for the list of events."
tikimodph,"Jimbaran, Indonesia",Feb 2017,"Batu Bolong has it all: Many healthy cafes, shops, surf board and motorbike rentals, spas, rooms for rent, warungs, ice cream, night clubs, convenience and drug stores and don't forget the beach!  Probably the most popular beach in Canggu!"
Shakira S,"Munich, Germany",Feb 2017,Lovely and clean beach however during the rainy season expect to see a lot of plastic trash wash up on shore. 
Zackery J,"Fresno, CA",Feb 2017,The black sand makes for an interesting scene. The beach is far and away better than kuta's beach. Surf looks better as well. Good bars near the beach also!!
Bri bri,Melbourne,Jan 2017,"We visited the beach club twice - it cost about $100 for 2 adults and 2 kids to enter then meals and drinks were additional (about $70-100 with a cocktail each and lunch). The kids had a great time on the slides, rope swing and lazy river - the pools were clean - toilets could be a bit better. The food and drink options were good! Was it worth the money - unless you utilize all the facilities- id say no, but it allowed the kids to be entertained while allowing us to relax, read books, do laps or head to the gym.What is that worth to you?? I do think they should include towels in the entrance fee for the price they charge.. "
JohannesAdhi,"Jakarta, Indonesia",Jun 2016,It's a nice beach. Not many people went here but I think soon  will be more to come. Quiet and have nice wafe for surf
Lisset N,28 contributions,Jan 2017,"For surfers but also for just visitors wanting to have a relaxed day, you can enjoy it from one of the clubs or from the small spots drinking a coconut... worth to visit it :)"
Ruth K,"New York City, NY",Jan 2017,Okay so this beach would be good for surfing and nothing else AT ALL! It's filthy crowded and doesn't have any proper seating or spot for relaxation. I'm not a trendy or luxury loving kind of person. I just want a nice beach and a place to put my towel. This one is not it.
syamKL,"Kuala Lumpur, Malaysia",Dec 2016,Black sand beach and very quiet...water unsuitable for swimming but you can find surfers here enjoying with average waves...
Harishnee G,Roodepoort,Jan 2017,"The staff here really know what they are doing . Visited a different spa and they couldn't compete to the competence of the staff here.Had a pedicure and foot massage - reflexology done , highly recommend this."
The Brit & The Blonde,"Gold Coast, Australia",Dec 2016,"We've lived in Canggu now for a month and love the area, all the side streets and buzzing around on the scooter. The actual beach though is dirty, simple as that. Its good for sunsets but to be honest its covered with bamboo and a lot of plastic and its very sad to see. Cant help but feel that the restaurants and bars should chip in to pay for regular cleaning, provide more bins, or get to the root of the problem and not sell plastic at all."
monidaly,"Sydney, Australia",Jan 2017,"The beach in Canggu is dirty. Very dirty. There is rubbish everywhere, so it is not a nice beach to walk along and it was not tempting to go for a swim there."
Neil W,"Singapore, Singapore",Dec 2016,"When i first visited Canggu you had to ride motor bikes through the rice paddies and there wasn't a warung to be seen. Now there are all sorts of trendy restaurants, bars and shops. It's got very upmarket but the beach itself remains the same -  black sand and good surf on the right day. Gets pretty crowded but it is a big beach. "
Cecille_DXB,"Dubai, United Arab Emirates",Dec 2016,"It was my first time to try it and gladly, i went to the right place.the waves werent too bad, and the beach has a few cafes and shops that offer to teach beginners. if you know how to surf,.you can rent a board here. there are numerous surfers in the area as well, you can just buy a beer and a meal and watch them hit the waves!"
Siobhan O,"Hanoi, Vietnam",Dec 2016,"Booked a lesson in the first surf school you get to in the Carpark- they gave me a lesson with Yasno and he was amazing, learned so much from him - had tried a few lessons elsewhere with limited success but this lesson with Yasno helped me fix some errors and really get into the fun of it!"
Laura P,98 contributions,Dec 2016,"This beach is not the greatest. Definitely the dirtiest beach I have seen, with a lot of plastic littering the shoreline and the sand. There are lots of cute spots on the beach to rent a sunlounge and get a drink or a bite, but it's a real shame there is so much rubbish everywhere spoiling the natural beauty of the place. Canggu is a great little place and there are a lot of lovely cafes and rice fields just a few streets up from the beach. It's a shame that rapid development of the region has led to the beach being trashed. "
kingey6,"Nelson Bay, Australia",Dec 2016,"Best surf beach probably in Bali..Walk from Kuta,all the way along this beach to Cancun.. Reach lv8 & Finns"
Nzcysi,73 contributions,Dec 2016,Less crowded and touristic from Seminyak. Still raw which I like. Good place to surf. Nice beach and waves. 
Yogi_Kris,"Los Angeles, CA",Nov 2016,"I don't see what the fuss is about. The area is really spread out, so you need a scooter. There are a bunch of hipsters and digital nomads, so whatever charm the area may have had has kind of been gentrified away.Yes, you can surf, but the beach isn't actually very nice. Like most beaches in Bali it's full of garbage, especially plastic! (On that note, PLEASE, think twice before you take a plastic bag at the store and buy a reusable water bottle.... be a responsible consumer.)"
Mal M,"Perth, Australia",Dec 2016,"A lovely beach with good surfing. Plenty of surf boards for rent and a no hassle when it comes to laying on the beach and enjoying a cool drink. If you do not want to rent a beach chair, move a little further down the beach and lay your towels down . Plenty of parking for motorcycle or car. There is also little tent cafes where you can have a cool drink with some finger food . Prices are reasonable . There are also quite a few hotels to choose from and all walking distance to the beach . It always from the minding crowd and if a quiet holiday this is the beach for you , you will however need to take about 30 to 50 mins to go to the town of Bail as the roads are small and packed with motor bikes and little cars . A word of advice , its humid so go in light cotton ware . Enjoy . "
Brendan B,"Melbourne, Australia",Nov 2016,"I am so pleased to say that the photo on this listing doesn't do Canggu justice in any way. You need to spend time in Canggu, there is so much beauty. For this my first trip I decided to keep it simple by sitting and watching a stunning sunset while eating BBQ corn and Bintang Raddler, then eating more BBQ corn and drinking more Bintang Raddler.Just perfect!"
Nick,"Seattle, WA",Nov 2016,"A nice unpretentious hangout, which is the perfect place to learn to surf if you don't already. Super cheap to rent boards and a big enough break to cater for the 100's people out at any one time. Surrounded by a few cool bars (Finns, Old man's) and good restaurants a short walk away (ex machina, Betelnut). I could spend my whole time here! "
nurse_gail,"Budgewoi, Australia",Aug 2016,Cangu to me is the new legion. With great restaurants beach close by and some markets its worth a look
Rnaat_S,"Utrecht, The Netherlands",Nov 2016,We had much fun on the beach with our bodyboards but trying to surf was out of the question. The waves are close by the beach already very high and powerful so we stuck to our bodyboards. There are almost no hustlers on the beach and it is relatively quiet. There are a lot of dogs but they are sweet and most of them are taken care of by the community. 
Dale g,"Dubai, United Arab Emirates",Sep 2016,"the wave here holds its shape well considering its a open beach break. on the bigger days  , its a difficult paddle. there is a few places to rent boards - so you see alot of begginers in the water but food , beer and plenty of places to visit on the beach. "
DiAplo,"Kota Kinabalu, Malaysia",Nov 2016,"Too many tourist people, most of them drinking in the bars wich are located right at the entrance. There is a lot of traffic also wich make this beach ""stressful"" and dirty."
TereRazmilic,"Santiago, Chile",Nov 2016,"Is perfect for learning to surf. In the parking there is a place for board rental and you can take some classes. Here we met our dear friend and teacher ""adi"". If you want to learn to surf, this is your place."
niknak1968,"Perth, Australia",Nov 2016,"I love my beaches and unfortunately this beach we went to in Canggu was not nice at all. I am very spoilt living in Western Australia with our beautiful ocean and gorgeous clean beaches and sand. Rubbish was all around us, ocean not inviting what so ever . Was glad to get off the beach ."
Benadvisorr,France,Sep 2016,its very packed and competitive for space and the ozzy pros take center stage its not a negative as people are free spirited and will help you on you surf ( just don't get in there way lol)
Josh F,"Sydney, Australia",Nov 2016,"The beach is different to other parts of Bali and less beautiful than the cliff beaches of Uluwatu or Gili Islands. The swell was only a few feet, but it changes with the seasons depending on the coastline. BOARD RENTAL in the car park outside Old Man's Bar and 2,000RPI parking so boogie boards, short/long surf boards can be picked up for the day to avoid lugging back to hostels/hotels. SURF LESSONS are also offered down by the beach (price unknown) but heaps of guides sitting around so negotiating a price shouldn't be hard. "
johnseminara,"Maroubra, Australia",Mar 2016,Canguu beach is located about 30 minutes drive from Legian in a beautiful spot with surrounding rice fields the beach has black sand that you won't find at most beaches in Bali. For surfers it's a awesome spot with 3 different surfing spots a good left hand break that has some unreal tubes then you have a A frame peak in the middle of the beach that serves up some really nice waves and a little bit further down the beach is a really good right hand reef break that offers up some unreal tubes and long rides. Being a bit out of the way it doesn't get as crowded as some of the other surf breaks in Bali but try and get there early in the morning and you should get in a great surf at one of the 3 main breaks there are also some nice waves to be found around the area just go for a walk along the beach and you are sure to find some waves with no one out there  and if you get hungry after a lond surf there are many warungs to get almost anything that you could want to eat so go and check it out I'm sure that you will have a great surf there.
queen2534,"Adelaide, Australia",Nov 2016,"Such shambolic development was a disappointment. After hearing all the glossed up stories of this beautiful spot, it was not hard to see that commerce had moved in too fast. The road hasn't been built to accommodate the mass of motorists and the sea front development reminded me of St Kilda beach in the 50's. All opportunistic grabs at the tourist market. From 2 star eateries to expensive fashion boutiques for heaven's sake. No aesthetics here. Sorry Canngu."
Daffa W,3 contributions,Nov 2016,This place is much chance now come here for first time in last 3 years was feel like rural and i dont know canggu transporm in to fast tourist area in bali 
soniamarietheberge,"Calgary, Canada",Sep 2016,I don't understand the appeal. I'm sure you can find a better beach to surf at. This was officially the dirtiest beach I have ever seen and I have seen a lot of beaches. We stayed one night and left for Ubud.
paranoid999,29 contributions,Oct 2016,"Basically a Surfing beach filled with droves of  people learning to surf. Waves break on a seaweed covered reef and booties may be advisable during low tide. The beach itself is not fantastic, the black sand and litter may put visitors off unless they are there to surf.The Sunset is lovely and just down the street leading towards Batu Bolong beach there are many restaurants doing vegan/raw/gluten free food. There are also many places to learn yoga nearby. The overall vibe is friendly and warm."
peterc1100,bangkok,Feb 2016,"A great place to get away from the hustle & bustle of Kuta or Seminyak. Great restaurants, nice places to stay, surf beach.."
Nic R,22 contributions,Oct 2016,"We really love staying here,  usually closer to Pererenen Beach.  Over there its quiter and calmer,  but still close enough to great eating spots and beaches.  We will stay here again.  "
ChristianneQ,"Stavanger, Rogaland, Norway",Oct 2016,Batu Bolung:  there are several beaches in Canggu.  Visited this beach waiting for husband on a surf lesson. The lava sand beach is basic and caters mostly for young surfers. There are a few basic restaurants serving reasonable food and dwellers on the beach rent out surfboards and beds/umbrellas. Surflessons available. The sea is pretty rough and not so suitable for swimming. There is a small charge for parking. The place does get crowded in the afternoon. If you're looking for a beach holiday this is not the place to be. Very popular among surfers. Locals are very friendly.
Ylann R,5 contributions,Oct 2016,"Really not a nice place to hang out, but surfers did seem to enjoy it. The place is surrounded by litter and stray dogs. Restaurants around serve bland food.On the positive side, the view of the ocean is really nice. If you don't surf you should avoid this place IMO. There are much nicer beaches to see in Indonesia"
JanResnick,"Perth, Australia",Oct 2016,This is a great beach if you're 25 +/- and into surfing and chasing girls wearing a little more than a string.I'm not but I had a lovely walk.
lilian147,"Melbourne, Australia",Oct 2016,"Very beautiful beach, especially for surfing.  Nice waves! Lots of surf clubs to choose. My  husband and kids were surfing all day while I was relaxing at the beach or at my favorite sandwich bar, Montagu. The best holidays ever!"
Tania R,Barcelona,Oct 2016,"Changgu beach is a nice beach, great for surfers. I didn't like it that much because I don't like beaches with black sand"
jackpastora,"Den Bosch, The Netherlands",Oct 2016,"Nice beach with tons of surfers, but the beach itself is not accessible by wheelchair due to steep stairs. It's nice to watch the surfers at sunset from the boardwalk and have a drink or bite at ""old man"" bar. That as sort of an accessible toilet for small wheelchairs."
Ayie Jogankz,169 contributions,Oct 2016,"This place one of the famous beach in bali. Lot of surfers come to this beach. The swell was good for intermediate skilled surfers (better with longboard). Lot of options for food around, easy parking, good atmosphere, just buy crowded (it's nothing compares to kuta bali)."
Ramses Sinaga,"Bogor, Indonesia",Oct 2016,Canggu beach is a nice view to spent time with especially during sunset. If you bring car or bike there is parking fee (bike RP2000) and so many dogs around belong to local mostly.
Nagwa H,"Doha, Qatar",Mar 2016,we enjoyed the days at canggu beach.. when thirsty or hungry you can always get what you need from the small bars at the top... you can make deals with them and maybe get your sunbed at a low price.
Olivia M,2 contributions,Sep 2016,"Avoid Canggu at all costs... swamped with trash of the smelly human variety and litter! The beach is revolting. If you want to surf you have to fight for waves and wait along with the hundreds of other wannabe surfers who have no sense of surf etiquette.  The town is revolting, equally filthy and swamped with human trash attempting to ride as many scooters as possible.  Most of the restaurants are talented at serving bland mundane food geared to the trash who temporarily inhabit the area in droves. Loud music thumps during the night and in the early mornings you are treated to further thumping and commands being shouted from the moronic gym instructors.."
Rossie m,3 contributions,Sep 2016,Went to eco beach and then canggu and I personally like more this one as im not a pro sufer but can do my tricks
daniela c,"London, UK",Sep 2016,"People say it's the place beach to surf. You can also just relax if you want to and get a sun bed for 20/25k, negotiate always! Loads of spots that you can rent a surf board and get a teacher if you're interested in learning how to surf."
delta52015,"Senggigi, Indonesia",Sep 2016,"New happening beach in Bali, refreshing and different just hope it won't as traffic jam like going to Kuta, Beach"
dee24malang,"Malang, Indonesia",Sep 2016,"Nice beach. Away from hussle and bussle of Seminyak, Kute, and Legian beach. Quiet enough to let us enjoy a true beach environment where people are there to relax, surfing, and take their dogs (there are somehow a lot of people with dogs) to play there. Definitely not many overdressed people go there just to take selfie on every possible angle and spot. Developed enough that there are quite a lot of nice cafes around."
Stacey C,"Victoria, Australia",Sep 2016,What a place to kick back have a few drinks and watch the sun set....beautiful a little out of the way hidden spot we came across from friends who frequent here often as they live close by. Hidden little wonders of the world 👍
Melbournetown01,"Melbourne, Australia",Sep 2016,"The place is beautiful lovely village feel and quirky stuff happening all around. Because it is being developed its not quite at the standards of Seminyak etc.. I found out the hard way walking on a footpath that had a drain cover taken off, it was pitch black about 9pm, no street lights or other lightning.. We thought it safer on the footpath than the road, fell straight down the drain.  Oops. This was in the main rod down to the beach. Get a taxi."
HDLBruxelles,"Ohaupo, New Zealand",Sep 2016,"Cool and simple area. No pretention when you compare with seminyak. Nice spot to surf, budget restaurant and hotel. Nice sunsets maybe gorgeous finally"
ENES86,Idaho,Sep 2016,This is a black sand beach that is not looked after. The beaches here are a lot more local so there's no resort picking up the trash. The waves are amazing but don't expect to walk along a pristine beach.
Alessandro F,"Sydney, Australia",Aug 2016,"I love this beach, i was go every days with my family, i only ask to peoples there to really take care about garbage and not burn the garbage any where is the area is toxic!!"
chitra w,12 contributions,Jun 2016,Many tourists come here for surfing. Not crowded with people. Good place to enjoy the sun set and evening in peace.
Radita K,71 contributions,Aug 2016,"This beach way much more better than Kuta. Less crowded and more perfect in my opinion to chill, lie in the sand, surfing. Plus you will find so many stalls that sell cheap beers, bbq corn, and meatballs. so many dogs here too, but they are so friendly, so no worries!"
Mylittleglitterbugs,"Dubai, United Arab Emirates",Aug 2016,Canguu is like this hidden gem and up and coming hippie /surfer heaven. The beach is safe and fun for kids. The afternoon is better when tide is out. Lots of really authentic and unique restaurants. Can easily park the car or get dropped in taxi and walk around. Lots it see and do. Amazing sunsets from beach bar with a Pina colada 2 for 1 at 5pm. Gets busy for sunset so arrive with plenty of time. 
423djt,brizzy,Jul 2016,This is a better beach than Kuta. The view is magnificent. Not suitable for people looking for crowd.
Marc Derveeuw,"Maseru, Lesotho",Aug 2016,"Popular beach but the place only developed in the past two years, a few access roads and there are still hidden beaches around. Mostly black sand beaches,"
sflsenglish,"Chiang Mai, Thailand",Aug 2016,"Canggu Beach is like a contradiction. It should be a quiet beach, it is described as a quiet beach. So lots of people holidaying in the busier resorts go to the quiet beach of Canggu, which means it is not a quiet beach.Canggu seems popular with younger people who want to enjoy the surf and lounging on the beach, there isn't much else to do there.Take a walk towards Batubelig and Seminyak and you will find some fishermen's huts with some neat Banksy style artwork.There is a nice temple complex adjacent to the car park and the area is being renovated quite neatly.Canggu looks as though it's going to be the next add-on to the already overcrowded ""popular"" tourist resorts, so it's worth visiting before the developers ruin it.Walk about 200 meters along the road away from the beach and find Warung Ithaka, an excellent fusion type cafe."
PaulineTAntrum,"Paraparaumu, New Zealand",Jul 2016,A great spot for relaxing. Loads of young people surfing or doing yoga nearby. Great Cafes near by serving healthy options. Like Bali was many years ago. Interesting access to get to Canggu Beach. Loved staying here..
QuickWhitTravel,"Washington DC, DC",Aug 2016,"This is a good beach to learn to surf or just lay out and enjoy the Indian Ocean. My husband and I took a stroll and laid out for a while here. Watch out for syringes (which is why I give this beach a 3 out of 5) and the like, but it's a pretty nice beach otherwise. "
MvdK01,"Heemstede, The Netherlands",Aug 2016,Canggu beach is much more relaxed then neighbour Seminyak and still has the surfers vibe. Just off the beach there are several nice bars and restaurants.
Perception1111,"Kerobokan, Indonesia",Aug 2016,Great beach for kids to come hang around / make sand castles / fly a kite and just hang around. Just next to where we live and it is a great weekend spot. 
lio69005,"Lyon, France",Aug 2016,"The beach is really cool to surf, even if you should take waves ""far away from the beach"" .Small waves are ok for beginners, but not too young !Surfboards renters are on the parking closed to the beach (50000rph for 2h or 100000 for the day)"
womblewa,"Mandurah, Australia",Aug 2016,"If you like Queensland or WA soft white sand with a pristine and developed shore line, then this is about as far from that as you can get.  Black sand, horse riding, fishing and surfing on a rough undeveloped (hallelujah!!) beach with some great cafe shacks up by the Echo Beach end.  We thought this was lovely.  Minimal rubbish, wild beauty.  Not the Bali of the tourism photos, and hardly any of the tourists (other than surfers) either. "
BastijnvdBoom,"Amsterdam, The Netherlands",Jul 2016,"Beautiful beach with lots of bars, restaurants, and lounge opportunities. There are some nice walks along the beach which can be hard during high tide, but just follow the water and enjoy all the people and views. You can find beautiful shells and swim almost everywhere. Also, lot of waves perfect for surfing with enough locals renting boards and even giving lessons. Some street dogs are living on the beach but they are very happy, enjoying themselves without bothering you. If you arrive by scooter, you might have to pay 2.000 entrance fee."
herandherdog,"Melbourne, Australia",Aug 2016,"We walked along Canggu beach because we couldn't get a seat at Finns beach club. It was a blessing in disguise because we had a great time swimming in the ocean. There are lots of surfers and boogie borders. The waves were pretty rough but you could remain in the shallow and pretty much just play in the waves (which were strong) Don't wear a bikini because your bottoms will get pulled off, but you'll have time to grab them ;) the waves are a bit rough if you small children. We walked about 500m away from Finns and found a quiet spot where the sand was clean and it was like our own private beach. The water is clear and clean. We didn't have towels because we assumed we could get some at Finns and ended up just sitting on the fine sand and were fine without them. There are small huts along the beach where you can get a drink and hire a bean bag if you like. Canggu beach is stunning! "
vanessalsl,"Singapore, Singapore",Aug 2016,"Definitely a good place to hang out when in Bali. From deus gallery to beach clubs and echo n old man's, a weekend is easily spent with the awesome vibe canggu gives"
Donna T,"Sydney, Australia",Jul 2016,"More of a volcanic sand rather than your nice white soft sand. Very strong waves so more suitable for surfers, Bit of rubbish on the sand too."
erasmusgrad,"Durham, NC",Aug 2016,"Beach near our villa in Canggu. Great spot for surfers and photo taking. Chilled at a surfside cafe for a light lunch, watching the waves. Relax and enjoy! "
threegirlsgo,"Menlo Park, CA",Jul 2016,"Came to this beach 4 days in a row. Not too crowded, plenty of beach chairs to rent (50K IDR for two), inexpensively priced cold beers and drinks, and occasionally two vendors selling chicken satay and roasted corn on the cob (15K for satay, 10K for corn). Lots of beginning surfers, taking their 10 min lesson and then heading for the water with their instructors. We had Putu (sp?) who was fantastic with the kids. Dragged them out to sea, launched them on selected waves, and let them go. They were able to stand up, each of them, several times, and came back declaring that they loved surfing. Not all instructors were as hard working and diligent as he, so ask for him if you can. He's usually in the last surf hut on the left of the little strip of huts to the right of the temple (his is closest to the temple). Standard rate is 350K for 2 hours. The number and quality of waves is great for beginners, and the water is pretty shallow for those who just want to play. But there are plenty of waves that can be a bit strong, so maybe not so great for very small children. The beach itself slopes down at an angle, which is perfect for getting a good view of all the surfers from the comfort of your padded lounge chair. "
Allan B,"Perth, Australia",Jul 2016,"Surf in the morning and if you are there in July or August, kitesurf in the afternoon. On a big day the waves are head an a half, peeling nicely.There are some good restaurants and cafes near the beach for recharging after a good session"
Guillaume L,"Montreal, Canada",Jul 2016,Great playa. Great to learn surf.Black send and cool waves. We had a lot of fun in the morning hour.
ShannaSharon,"Antwerp Province, Belgium",Jul 2016,"It's so crowded for surfing, even when you get out at first light. And when it gets crowded it gets competitive. I had more fun at other breaks and the beach isn't so beautiful either."
CenturyAlpha,"Yogyakarta Region, Indonesia",Jul 2016,"One of the great beaches views in Bali. Especially for surfer who like challenges to fight with wind and wave, this place is the right one for you. Mostly foreigners there, drying their body by laying down along the beach. Seen local people played huge kites flying in the water with surfing board."
HansK774,"Boskoop, The Netherlands",Jul 2016,As Semanyak had become more busy Bali lovers know to find Canggu and its beach.Also Canggu gets busier as we compare through the years but that leads also to more bars and restaurants.Not only for surf folks but beach lovers van make long walks.
George V,"Melbourne, Australia",Jul 2016,Really enjoyed this beach. Did surf lessons (ask for Peris) with my 8yr old girl and also body surfing. Note this is a real surf beach and not for toddlers or weak swimmers.Great surf scene best in Bali.
Thewillys10,Papamoa Beach,Jul 2016,All I can say is it is magic! Gotta visit this place and enjoy the amazing sunset!! Great little spots along the beach to enjoy drinks and meals at very cheap prices! 
Pado P,"Bandung, Indonesia",Jul 2016,"First time to cangguNO NEED TO PAY ENTRACEYou just have to pay parking fee at IDR 5.000 for car and IDR 2.000 for motor, shower IDR 5.000/person, toilet IDR 2.000/personCoconut only IDR 15.000Surf lesson around IDR 200.000 a 350.000 depend how good you negotiateNo sellers force you to buy thingsHope this clean peace beach will longlast"
Chlotier,"London, UK",Jun 2016,"Went here for the day on a trip with family, was recommended by one of the locals and was brilliant. There is a massive bar/hut where you can chill and directly opposite is a surf school that allows you to rent a board for £15 for an hour and a half. I had IMAN TAUFIK and was so impressed with his tuition, he was really encouraging and I picked it up quickly. Very unspoilt and beautiful, the sea is great for surfing as the sea bed is just pure sand."
Sophie,"Wodonga, Australia",Jul 2016,"Unless you are a surfer or a stray dog Canggu beach doesn't have much to offer. The sand is polluted with constant rubbish and I didn't feel comfortable walking with bare feet. We used the Canggu Beach front as a quick path to get from Canggu (where our villa was) to Echo Beach. Canggu beach also seems to be a popular hangout spot for stray dogs, they never caused us any issues though (other than there mess). "
Andresguia,"Denpasar, Indonesia",Jun 2016,"Canggu beach is my favorite beach as it is only 3 km or so from my house and from my childhood I with my friends we used to go there to enjoy the long black sandy beach to be our playground. Today it still has the magic but not more a quiet fishing village like before. Now sprung so many restaurants and cafes and shops and motorbike rentals and money changers along the way to the beach. Sometimes it is very difficult to find a parking space near the beach and there is a parking cost now. If you look for serenity, avoid coming on weekends when it is crowded with all food charts selling local delicacies to locals coming to swim in the shallow waters or to sit down and see the world goes by eating your grilled corn or chopped spring rolls or having your meat balls soup on the beach with your loved ones. The black sundy beach is nice and it is a long beach with big waves for surfers."
Jessi S,"Bellingen, Australia",Jun 2016,Simple town.. for now. developing rapidly. Great views of ocean and surf. Old mans bar is too easy to roll into after a day on beach. Sleepy town away from busyiness. 
Jess K,"Nagambie, Australia",Jun 2016,"I really enjoy going to this beach, it's a lot less 'touristy' than Seminyak, Legian, Kuta. The surf is great even if it can get a bit packed out on the waves. There's heaps of little local warung a selling cheap food, coconuts and cold beers. All very nice and casual the way Bali used to be a long time ago."
FrequentFlier651216,3 contributions,Jun 2016,"Canggu has been my first stop in Bali so far and from what I read this is supposed to be less crowded than other areas. The first day I was here I counted 120 surfers at old man's and everyone dropping in on each other. Really crowded line ups.Local surf instructors will literally push their customers into your path on the wave (and into each other. I seen one student get her nose split open, was inevitable). This place is super busy.Down at echo seems a little less crowded but expect 15 - 30 on each peak. Despite this, it has some really nice peaks. There is a really nice left outside echo beach club which doesn't seem to get as crowded as everywhere else.There are plenty of Warungs and the quality of food is very good and very reasonably priced but expect to pay more than areas away from the beach.Beach itself can be dirty in spots and be careful when walking the beaches. There was plenty of broken bottles on the way from old man's heading south to Berewa. "
Isabella K,20 contributions,Jun 2016,"beginners often start their surf career at this beach. sunset really amazing. More warungs, old man's close and many ladies selling sarong and bracelettes. "
Maria J,"Mississauga, Canada",Dec 2015,"If you want to stay off the beaten path and away from many tourists during the holidays, Canggu Beach was perfect. There were enough hotels ranging from 3-5 stars that you could easily find one within your budget.  We were able to find a mix of authentic Bali eats, things to do and get our photo ops in while at the same time, be minutes from luxury. "
Fuseek,"Sydney, Australia",May 2016,Just another beach. There's a toll guy just before you hit the sand (or tourist scammer depends on your perspective) the hotel that adjacent to the entry is enormous but very cool hit design and looks amazing inside.
